,Year,Month,Day,Hour,GHI,Energy,conversion_efficiency
7296,2017,3,29,11,192,0.0,0.049977853866393245
7051,2016,3,26,11,319,0.758000016,0.049977853866393245
7308,2017,3,30,11,212,0.0,0.049977853866393245
2791,2018,2,8,11,385,0.649000049,0.050892634134724696
2755,2018,1,13,11,459,1.086750031,0.050892634134724696
6952,2015,10,30,11,456,1.054111123,0.049977853866393245
5057,2021,10,30,11,569,1.011125088,0.050892634134724696
8901,2019,11,2,11,322,0.187000006,0.049977853866393245
9389,2020,11,27,11,475,0.402999997,0.049977853866393245
5046,2021,10,26,11,586,1.106000066,0.050892634134724696
7715,2018,1,13,11,489,0.891333401,0.049977853866393245
6962,2015,11,19,11,522,0.3997778,0.049977853866393245
9505,2021,1,17,11,478,0.223222226,0.049977853866393245
9897,2021,7,16,11,912,1.544833422,0.049977853866393245
8996,2020,1,25,11,244,0.08155556,0.049977853866393245
6615,2014,2,11,11,633,1.121000051,0.049977853866393245
5735,2012,8,26,11,322,0.0,0.049977853866393245
7562,2017,10,16,11,673,1.500166774,0.049977853866393245
2709,2017,12,31,11,438,0.092500001,0.050892634134724696
1016,2013,3,24,11,205,0.286760747,0.050892634134724696
395,2012,2,24,11,356,0.394395947,0.050892634134724696
1028,2013,3,25,11,400,0.356247157,0.050892634134724696
2384,2017,3,30,11,169,0.0,0.050892634134724696
2323,2017,3,25,11,119,0.0,0.050892634134724696
2717,2018,1,1,11,437,0.059000004,0.050892634134724696
2814,2018,2,11,11,485,0.0,0.050892634134724696
4031,2020,1,25,11,259,0.009944445,0.050892634134724696
915,2013,1,30,11,95,0.021500003,0.050892634134724696
4519,2021,1,17,11,445,0.017000001,0.050892634134724696
1070,2013,4,17,11,59,0.0,0.050892634134724696
3902,2019,10,1,11,392,0.853000045,0.050892634134724696
9607,2021,2,16,11,528,0.859222293,0.049977853866393245
3885,2019,9,23,11,747,0.484222263,0.050892634134724696
2722,2018,1,2,11,440,0.676500082,0.050892634134724696
9603,2021,2,15,11,409,0.54622227,0.049977853866393245
4503,2021,1,7,11,262,0.58211112,0.050892634134724696
7236,2017,3,24,11,407,0.0,0.049977853866393245
4494,2021,1,6,11,268,0.0,0.050892634134724696
4485,2021,1,5,11,387,0.0085,0.050892634134724696
2359,2017,3,28,11,239,0.0,0.050892634134724696
2704,2017,12,26,11,268,0.177777782,0.050892634134724696
4444,2020,12,14,11,401,0.881000042,0.050892634134724696
967,2013,2,27,11,179,0.322102726,0.050892634134724696
4431,2020,11,27,11,457,0.172000006,0.050892634134724696
980,2013,3,5,11,230,0.085851312,0.050892634134724696
7181,2016,12,27,11,437,0.889944494,0.049977853866393245
2836,2018,2,13,11,294,0.041833337,0.050892634134724696
2347,2017,3,27,11,379,0.0,0.050892634134724696
2959,2018,4,11,11,624,1.275191188,0.050892634134724696
4423,2020,11,26,11,453,1.033083439,0.050892634134724696
7216,2017,3,15,11,827,0.764000058,0.049977853866393245
2825,2018,2,12,11,463,0.108500004,0.050892634134724696
2679,2017,12,6,11,427,1.042999983,0.050892634134724696
9153,2020,6,11,11,979,1.243999958,0.049977853866393245
2371,2017,3,29,11,252,0.0,0.050892634134724696
3970,2019,11,13,11,432,0.567111135,0.050892634134724696
940,2013,2,10,11,97,0.175219357,0.050892634134724696
2972,2018,4,17,11,881,1.805741191,0.050892634134724696
2335,2017,3,26,11,263,0.0,0.050892634134724696
3024,2018,5,14,11,413,1.00079453,0.050892634134724696
1140,2013,5,26,11,640,0.802083373,0.050892634134724696
2726,2018,1,3,11,404,0.806500018,0.050892634134724696
2311,2017,3,24,11,421,0.0,0.050892634134724696
2919,2018,3,26,11,355,0.050344449,0.050892634134724696
4561,2021,2,4,11,161,0.191611126,0.050892634134724696
862,2012,12,20,11,36,0.0,0.050892634134724696
4566,2021,2,5,11,553,0.938944519,0.050892634134724696
4569,2021,2,6,11,360,0.654055595,0.050892634134724696
6631,2014,2,13,11,627,0.965833366,0.049977853866393245
7260,2017,3,26,11,149,0.0,0.049977853866393245
2744,2018,1,9,11,142,0.017000001,0.050892634134724696
9563,2021,2,6,11,398,0.075777784,0.049977853866393245
4556,2021,2,3,11,145,0.122500002,0.050892634134724696
6920,2015,9,19,11,808,0.0,0.049977853866393245
4588,2021,2,12,11,436,0.297000021,0.050892634134724696
6621,2014,2,12,11,129,0.288555592,0.049977853866393245
9558,2021,2,5,11,584,1.366000056,0.049977853866393245
852,2012,12,15,11,20,0.009838182,0.050892634134724696
2479,2017,5,28,11,949,0.949000061,0.050892634134724696
5896,2012,12,20,11,39,0.0,0.049977853866393245
9552,2021,2,4,11,182,0.275222242,0.049977853866393245
4086,2020,3,30,11,838,0.536312521,0.050892634134724696
7655,2017,12,26,11,348,0.351888895,0.049977853866393245
2452,2017,5,12,11,951,2.180000067,0.050892634134724696
2495,2017,6,16,11,933,1.656000137,0.050892634134724696
6645,2014,2,17,11,47,0.0,0.049977853866393245
4406,2020,11,12,11,348,0.282666683,0.050892634134724696
9804,2021,5,29,11,1023,2.131500006,0.049977853866393245
4532,2021,1,26,11,227,0.185888901,0.050892634134724696
1193,2013,6,21,11,209,0.338362426,0.050892634134724696
3835,2019,8,23,11,861,0.860000074,0.050892634134724696
7248,2017,3,25,11,81,0.0,0.049977853866393245
9058,2020,3,30,11,867,1.673500061,0.049977853866393245
9597,2021,2,14,11,521,0.735666692,0.049977853866393245
9589,2021,2,13,11,446,0.846000075,0.049977853866393245
3122,2018,7,21,11,776,0.530000031,0.050892634134724696
6868,2015,6,24,11,568,0.934499979,0.049977853866393245
4536,2021,1,28,11,488,0.423944473,0.050892634134724696
2400,2017,4,1,11,651,1.097166657,0.050892634134724696
9584,2021,2,12,11,407,0.530888915,0.049977853866393245
5843,2012,11,11,11,67,0.138785273,0.049977853866393245
4541,2021,1,31,11,338,0.189017251,0.050892634134724696
3725,2019,6,30,11,696,0.0,0.050892634134724696
2733,2018,1,6,11,427,0.10344445,0.050892634134724696
4548,2021,2,2,11,116,0.169111118,0.050892634134724696
3705,2019,6,23,11,469,0.375699997,0.050892634134724696
2293,2017,3,15,11,794,0.593500018,0.050892634134724696
3789,2019,7,29,11,913,2.073250055,0.050892634134724696
9472,2021,1,6,11,327,0.0,0.049977853866393245
3063,2018,6,16,11,918,0.117523655,0.050892634134724696
4918,2021,7,16,11,890,0.178499997,0.050892634134724696
8276,2018,11,30,11,382,0.02388889,0.049977853866393245
3319,2018,11,30,11,396,0.007611111,0.050892634134724696
8270,2018,11,29,11,317,0.074444443,0.049977853866393245
8360,2019,1,28,11,367,0.118500002,0.049977853866393245
6466,2013,12,23,11,461,0.351444453,0.049977853866393245
7815,2018,2,13,11,391,0.031833336,0.049977853866393245
1647,2014,2,17,11,21,0.008555556,0.050892634134724696
8261,2018,11,28,11,383,0.0,0.049977853866393245
1638,2014,2,13,11,588,0.778500021,0.050892634134724696
8254,2018,11,27,11,478,0.0,0.049977853866393245
1462,2013,12,22,11,92,0.0,0.050892634134724696
8688,2019,6,30,11,712,0.021500001,0.049977853866393245
3366,2019,1,24,11,422,0.541500032,0.050892634134724696
8245,2018,11,19,11,504,0.058333337,0.049977853866393245
8370,2019,1,29,11,492,0.608333349,0.049977853866393245
7826,2018,2,14,11,509,0.309000015,0.049977853866393245
3283,2018,11,19,11,486,0.012500001,0.050892634134724696
1628,2014,2,12,11,124,0.174777791,0.050892634134724696
1699,2014,4,13,11,109,0.196888894,0.050892634134724696
7782,2018,2,10,11,500,0.166500002,0.049977853866393245
2075,2016,2,4,11,284,0.458333343,0.050892634134724696
7928,2018,4,11,11,624,0.943912864,0.049977853866393245
1850,2015,1,26,11,288,0.131145865,0.050892634134724696
1471,2013,12,23,11,436,0.197000012,0.050892634134724696
8780,2019,8,23,11,888,1.582000017,0.049977853866393245
8284,2018,12,1,11,199,0.247500017,0.049977853866393245
8483,2019,3,11,11,734,1.059071541,0.049977853866393245
8335,2019,1,24,11,460,0.853333354,0.049977853866393245
6482,2013,12,25,11,39,0.0,0.049977853866393245
3313,2018,11,29,11,277,0.001388889,0.050892634134724696
1826,2014,11,16,11,236,0.356724948,0.050892634134724696
3380,2019,1,27,11,353,0.014277779,0.050892634134724696
3390,2019,1,28,11,246,0.037,0.050892634134724696
1488,2013,12,25,11,107,0.0,0.050892634134724696
8317,2019,1,15,11,165,0.188333347,0.049977853866393245
8341,2019,1,25,11,263,0.338500023,0.049977853866393245
1497,2013,12,26,11,133,0.076000005,0.050892634134724696
7893,2018,3,26,11,540,0.526755571,0.049977853866393245
1854,2015,2,1,11,107,0.148317322,0.050892634134724696
3399,2019,1,29,11,446,0.200500011,0.050892634134724696
8308,2019,1,14,11,130,0.007833334,0.049977853866393245
8346,2019,1,26,11,387,0.474666715,0.049977853866393245
3304,2018,11,28,11,351,0.004777778,0.050892634134724696
2116,2016,4,12,11,890,1.142222285,0.050892634134724696
8351,2019,1,27,11,408,0.037437502,0.049977853866393245
3371,2019,1,25,11,289,0.266222239,0.050892634134724696
1480,2013,12,24,11,431,0.257166684,0.050892634134724696
7793,2018,2,11,11,568,0.001222222,0.049977853866393245
3297,2018,11,27,11,420,0.0,0.050892634134724696
6475,2013,12,24,11,456,0.347222239,0.049977853866393245
3408,2019,1,30,11,409,0.259444475,0.050892634134724696
3454,2019,2,14,11,564,0.097500004,0.050892634134724696
1622,2014,2,11,11,598,0.867833376,0.050892634134724696
8380,2019,1,30,11,483,0.273777783,0.049977853866393245
3376,2019,1,26,11,365,0.35466668,0.050892634134724696
8423,2019,2,14,11,514,0.196999997,0.049977853866393245
8154,2018,9,21,11,589,0.188044816,0.049977853866393245
8149,2018,9,20,11,746,0.734444439,0.049977853866393245
1599,2014,2,8,11,209,0.009722223,0.050892634134724696
1595,2014,2,7,11,569,1.329500079,0.050892634134724696
2062,2015,12,31,11,424,0.370222241,0.050892634134724696
1591,2014,2,6,11,570,1.172000051,0.050892634134724696
3327,2018,12,1,11,145,0.15200001,0.050892634134724696
8441,2019,2,19,11,583,0.025111113,0.049977853866393245
3353,2019,1,15,11,168,0.065666668,0.050892634134724696
6567,2014,2,4,11,132,0.263000011,0.049977853866393245
2036,2015,11,24,11,468,0.009833334,0.050892634134724696
3188,2018,9,20,11,724,0.0,0.050892634134724696
3194,2018,9,21,11,466,0.188044816,0.050892634134724696
7947,2018,4,17,11,914,2.22665,0.049977853866393245
2039,2015,11,28,11,321,0.661666632,0.050892634134724696
8640,2019,5,30,11,302,0.132888883,0.049977853866393245
3340,2019,1,9,11,428,0.34799999,0.050892634134724696
1982,2015,9,19,11,785,0.281666696,0.050892634134724696
1585,2014,2,5,11,541,0.074000001,0.050892634134724696
6050,2013,3,24,11,224,0.410986185,0.049977853866393245
1560,2014,2,1,11,131,0.07016667,0.050892634134724696
7804,2018,2,12,11,506,0.253500015,0.049977853866393245
1609,2014,2,9,11,579,0.606666684,0.050892634134724696
1616,2014,2,10,11,593,0.864388943,0.050892634134724696
6340,2013,10,4,11,193,0.296777785,0.049977853866393245
6550,2014,2,1,11,129,0.265833348,0.049977853866393245
6091,2013,4,17,11,56,0.0,0.049977853866393245
7777,2018,2,9,11,434,1.063388944,0.049977853866393245
7837,2018,2,15,11,460,0.034333333,0.049977853866393245
2058,2015,12,30,11,209,0.337833345,0.050892634134724696
6491,2013,12,26,11,156,0.128000006,0.049977853866393245
8734,2019,7,29,11,938,1.17900002,0.049977853866393245
2050,2015,12,15,11,116,0.178166673,0.050892634134724696
3344,2019,1,14,11,134,0.0,0.050892634134724696
8035,2018,6,16,11,937,0.033455487,0.049977853866393245
1576,2014,2,4,11,147,0.271499991,0.050892634134724696
1916,2015,6,24,11,552,0.901353538,0.050892634134724696
2024,2015,11,19,11,503,0.869055569,0.050892634134724696
3476,2019,2,19,11,522,0.052833334,0.050892634134724696
8601,2019,5,10,11,759,1.831333399,0.049977853866393245
6062,2013,3,25,11,540,0.562754035,0.049977853866393245
8669,2019,6,23,11,522,0.374500036,0.049977853866393245
6457,2013,12,22,11,154,0.013444445,0.049977853866393245
6809,2015,2,4,12,119,0.241247505,0.049977853866393245
2178,2016,7,12,12,811,0.0,0.050892634134724696
9541,2021,2,2,12,268,0.327611119,0.049977853866393245
6805,2015,2,1,12,102,0.24089627,0.049977853866393245
3372,2019,1,25,12,289,0.352500021,0.050892634134724696
9506,2021,1,17,12,407,0.441388905,0.049977853866393245
8442,2019,2,19,12,619,0.081111111,0.049977853866393245
5371,2011,12,14,12,91,0.08116667,0.049977853866393245
9531,2021,1,28,12,553,0.447333366,0.049977853866393245
7273,2017,3,27,12,233,0.0,0.049977853866393245
2848,2018,2,14,12,581,0.255666673,0.050892634134724696
6505,2014,1,1,12,436,0.493833363,0.049977853866393245
2859,2018,2,15,12,509,0.067166671,0.050892634134724696
9453,2021,1,4,12,277,0.233500004,0.049977853866393245
9473,2021,1,6,12,312,0.008,0.049977853866393245
7285,2017,3,28,12,235,0.0,0.049977853866393245
7309,2017,3,30,12,202,0.0,0.049977853866393245
7297,2017,3,29,12,246,0.0,0.049977853866393245
5390,2011,12,30,12,153,0.198722228,0.049977853866393245
2875,2018,2,21,12,453,1.113000035,0.050892634134724696
7331,2017,4,12,12,857,2.054500103,0.049977853866393245
9346,2020,10,21,12,535,1.224833369,0.049977853866393245
3391,2019,1,28,12,418,0.112500004,0.050892634134724696
1617,2014,2,10,12,647,1.253277779,0.050892634134724696
4032,2020,1,25,12,361,0.104333334,0.050892634134724696
916,2013,1,30,12,99,0.009166667,0.050892634134724696
2385,2017,3,30,12,256,0.0,0.050892634134724696
6551,2014,2,1,12,226,0.212333336,0.049977853866393245
1600,2014,2,8,12,147,0.025111113,0.050892634134724696
2372,2017,3,29,12,227,0.0,0.050892634134724696
2360,2017,3,28,12,254,0.0,0.050892634134724696
4003,2019,12,11,12,467,0.957000017,0.050892634134724696
1623,2014,2,11,12,644,1.328555584,0.050892634134724696
2247,2016,12,6,12,488,0.002666667,0.050892634134724696
1586,2014,2,5,12,595,0.650000036,0.050892634134724696
981,2013,3,5,12,250,0.109717354,0.050892634134724696
2348,2017,3,27,12,298,0.0,0.050892634134724696
8641,2019,5,30,12,424,0.504333377,0.049977853866393245
9154,2020,6,11,12,967,2.108166695,0.049977853866393245
2336,2017,3,26,12,134,0.0,0.050892634134724696
1577,2014,2,4,12,174,0.300000012,0.050892634134724696
7838,2018,2,15,12,440,0.423800021,0.049977853866393245
3951,2019,11,2,12,334,0.518000007,0.050892634134724696
5686,2012,8,4,12,134,0.0,0.049977853866393245
3381,2019,1,27,12,445,0.075277783,0.050892634134724696
8578,2019,4,29,12,394,0.646000028,0.049977853866393245
1629,2014,2,12,12,273,0.353388906,0.050892634134724696
6773,2014,11,16,12,246,0.126971185,0.049977853866393245
7894,2018,3,26,12,410,0.665003777,0.049977853866393245
6204,2013,6,24,12,504,0.941010058,0.049977853866393245
3400,2019,1,29,12,509,0.535166681,0.050892634134724696
9379,2020,11,16,12,455,0.720499992,0.049977853866393245
2892,2018,3,7,12,661,1.214444518,0.050892634134724696
9375,2020,11,12,12,346,0.416500032,0.049977853866393245
5476,2012,3,2,12,230,0.10383822,0.049977853866393245
4317,2020,9,13,12,817,0.760055602,0.050892634134724696
4046,2020,2,11,12,537,1.231750011,0.050892634134724696
3409,2019,1,30,12,528,0.792333364,0.050892634134724696
4182,2020,6,11,12,988,1.017500043,0.050892634134724696
2496,2017,6,16,12,865,1.087812543,0.050892634134724696
1648,2014,2,17,12,321,0.036000002,0.050892634134724696
3419,2019,2,2,12,426,0.799499989,0.050892634134724696
1639,2014,2,13,12,645,1.398111224,0.050892634134724696
7868,2018,3,7,12,665,0.899250031,0.049977853866393245
863,2012,12,20,12,68,0.016874826,0.050892634134724696
2920,2018,3,26,12,389,0.520825982,0.050892634134724696
9284,2020,9,13,12,809,1.942500114,0.049977853866393245
9549,2021,2,3,12,416,0.394722223,0.049977853866393245
9553,2021,2,4,12,431,0.426611125,0.049977853866393245
8361,2019,1,28,12,287,0.129500002,0.049977853866393245
7261,2017,3,26,12,126,0.0,0.049977853866393245
8036,2018,6,16,12,938,0.0,0.049977853866393245
4616,2021,2,16,12,525,1.015444517,0.050892634134724696
6924,2015,9,20,12,786,0.035388891,0.049977853866393245
4611,2021,2,15,12,443,0.734333396,0.050892634134724696
6921,2015,9,19,12,808,0.0,0.049977853866393245
4605,2021,2,14,12,486,0.893666685,0.050892634134724696
4596,2021,2,13,12,516,1.010499954,0.050892634134724696
2063,2015,12,31,12,462,0.575111151,0.050892634134724696
4589,2021,2,12,12,388,0.928444505,0.050892634134724696
6458,2013,12,22,12,240,0.057777781,0.049977853866393245
2804,2018,2,10,12,486,0.491166681,0.050892634134724696
4578,2021,2,10,12,308,0.736500025,0.050892634134724696
9859,2021,6,22,12,808,1.954062581,0.049977853866393245
7107,2016,7,12,12,964,0.726000011,0.049977853866393245
4570,2021,2,6,12,411,0.321777791,0.050892634134724696
3284,2018,11,19,12,505,0.234000012,0.050892634134724696
8246,2018,11,19,12,468,0.332166672,0.049977853866393245
4562,2021,2,4,12,248,0.31066668,0.050892634134724696
4557,2021,2,3,12,325,0.250833333,0.050892634134724696
8255,2018,11,27,12,485,0.0,0.049977853866393245
4549,2021,2,2,12,233,0.316833347,0.050892634134724696
8262,2018,11,28,12,212,0.017000001,0.049977853866393245
2745,2018,1,9,12,213,0.015000001,0.050892634134724696
2734,2018,1,6,12,469,0.274666697,0.050892634134724696
5095,2021,12,30,12,153,0.017444445,0.050892634134724696
2799,2018,2,9,12,505,1.241111159,0.050892634134724696
10070,2021,12,30,12,135,0.275611132,0.049977853866393245
2008,2015,11,2,12,567,1.316000104,0.050892634134724696
4871,2021,6,22,12,902,1.432416677,0.050892634134724696
2003,2015,10,30,12,444,0.860611141,0.050892634134724696
2025,2015,11,19,12,526,1.293500066,0.050892634134724696
6973,2015,11,24,12,479,0.35761112,0.049977853866393245
2030,2015,11,23,12,508,0.139666677,0.050892634134724696
1985,2015,9,20,12,796,0.705111146,0.050892634134724696
3189,2018,9,20,12,754,0.681111157,0.050892634134724696
2037,2015,11,24,12,490,0.170277789,0.050892634134724696
1948,2015,7,26,12,398,0.629971266,0.050892634134724696
4682,2021,3,19,12,840,1.851000071,0.050892634134724696
3195,2018,9,21,12,633,0.188044816,0.050892634134724696
10017,2021,10,26,12,594,1.368000031,0.049977853866393245
5021,2021,10,12,12,685,1.474833369,0.050892634134724696
6966,2015,11,23,12,496,0.088166669,0.049977853866393245
8132,2018,8,30,12,682,1.235722303,0.049977853866393245
196,2011,9,29,12,668,0.970000029,0.050892634134724696
6953,2015,10,30,12,428,1.036375046,0.049977853866393245
1958,2015,7,30,12,948,1.263529301,0.050892634134724696
5058,2021,10,30,12,587,1.380250096,0.050892634134724696
8155,2018,9,21,12,704,0.188044816,0.049977853866393245
2040,2015,11,28,12,278,0.577000022,0.050892634134724696
4542,2021,1,31,12,431,0.189017296,0.050892634134724696
6467,2013,12,23,12,466,0.464111149,0.049977853866393245
4537,2021,1,28,12,551,0.374055564,0.050892634134724696
9677,2021,3,19,12,839,0.678499997,0.049977853866393245
6893,2015,7,30,12,947,1.154234529,0.049977853866393245
5736,2012,8,26,12,159,0.0,0.049977853866393245
4432,2020,11,27,12,478,0.799500048,0.050892634134724696
3320,2018,11,30,12,344,0.040555559,0.050892634134724696
2837,2018,2,13,12,504,0.113666669,0.050892634134724696
4424,2020,11,26,12,474,0.840625048,0.050892634134724696
8371,2019,1,29,12,519,0.675000072,0.049977853866393245
7217,2017,3,15,12,844,0.934666693,0.049977853866393245
6884,2015,7,26,12,333,0.260535985,0.049977853866393245
695,2012,8,26,12,257,0.0,0.050892634134724696
8381,2019,1,30,12,556,1.220888853,0.049977853866393245
8390,2019,2,2,12,557,1.016000032,0.049977853866393245
9615,2021,2,18,12,679,1.546666741,0.049977853866393245
9608,2021,2,16,12,544,1.287666678,0.049977853866393245
3328,2018,12,1,12,159,0.234000012,0.050892634134724696
6492,2013,12,26,12,128,0.0055,0.049977853866393245
7249,2017,3,25,12,132,0.0,0.049977853866393245
9590,2021,2,13,12,572,1.03700006,0.049977853866393245
3345,2019,1,14,12,192,0.011722223,0.050892634134724696
8424,2019,2,14,12,467,0.434500039,0.049977853866393245
9564,2021,2,6,12,331,0.022777779,0.049977853866393245
7237,2017,3,24,12,501,0.0,0.049977853866393245
8352,2019,1,27,12,443,0.072333336,0.049977853866393245
4445,2020,12,14,12,461,0.91050005,0.050892634134724696
2705,2017,12,26,12,466,0.364666671,0.050892634134724696
8271,2018,11,29,12,349,0.51850003,0.049977853866393245
8277,2018,11,30,12,265,0.329333335,0.049977853866393245
8285,2018,12,1,12,198,0.397000015,0.049977853866393245
2723,2018,1,2,12,481,1.099833369,0.050892634134724696
4520,2021,1,17,12,449,0.381333351,0.050892634134724696
3298,2018,11,27,12,496,0.0,0.050892634134724696
2718,2018,1,1,12,477,0.278055578,0.050892634134724696
3305,2018,11,28,12,321,0.002,0.050892634134724696
2815,2018,2,11,12,607,0.076277785,0.050892634134724696
2710,2017,12,31,12,478,0.08127778,0.050892634134724696
8309,2019,1,14,12,171,0.008888889,0.049977853866393245
408,2012,3,2,12,310,0.332552403,0.050892634134724696
7158,2016,10,28,12,418,1.011500001,0.049977853866393245
4495,2021,1,6,12,331,0.013,0.050892634134724696
4486,2021,1,5,12,478,0.009000001,0.050892634134724696
7165,2016,11,30,12,113,0.195000008,0.049977853866393245
7167,2016,12,6,12,472,0.205500007,0.049977853866393245
2107,2016,4,2,12,896,1.662857294,0.050892634134724696
1827,2014,11,16,12,218,0.275337636,0.050892634134724696
2826,2018,2,12,12,560,0.375,0.050892634134724696
3314,2018,11,29,12,327,0.125624999,0.050892634134724696
7182,2016,12,27,12,444,0.58433336,0.049977853866393245
6483,2013,12,25,12,71,0.0,0.049977853866393245
9559,2021,2,5,12,593,1.354000092,0.049977853866393245
1017,2013,3,24,12,228,0.305226117,0.050892634134724696
9463,2021,1,5,12,476,0.17900002,0.049977853866393245
1071,2013,4,17,12,70,0.0,0.050892634134724696
8689,2019,6,30,12,626,0.520500064,0.049977853866393245
7794,2018,2,11,12,577,0.103611119,0.049977853866393245
6063,2013,3,25,12,626,1.396311998,0.049977853866393245
7805,2018,2,12,12,547,0.263000011,0.049977853866393245
2312,2017,3,24,12,42,0.0,0.050892634134724696
6592,2014,2,8,12,169,0.021222224,0.049977853866393245
2324,2017,3,25,12,171,0.0,0.050892634134724696
7665,2017,12,31,12,475,0.050777782,0.049977853866393245
3477,2019,2,19,12,597,0.044166666,0.050892634134724696
8735,2019,7,29,12,945,1.717083335,0.049977853866393245
7656,2017,12,26,12,468,0.747222245,0.049977853866393245
1561,2014,2,1,12,248,0.127166674,0.050892634134724696
6616,2014,2,11,12,647,1.467444539,0.049977853866393245
6051,2013,3,24,12,252,0.319939971,0.049977853866393245
1489,2013,12,25,12,30,0.0,0.050892634134724696
6092,2013,4,17,12,253,0.055063963,0.049977853866393245
6601,2014,2,9,12,388,0.648722231,0.049977853866393245
6609,2014,2,10,12,650,1.371666789,0.049977853866393245
7827,2018,2,14,12,565,0.243000016,0.049977853866393245
5938,2013,1,27,12,276,0.451444477,0.049977853866393245
3684,2019,5,30,12,249,0.17805557,0.050892634134724696
3445,2019,2,12,12,464,1.112388968,0.050892634134724696
7703,2018,1,9,12,306,0.046500001,0.049977853866393245
1463,2013,12,22,12,442,0.027166668,0.050892634134724696
3790,2019,7,29,12,948,0.895611167,0.050892634134724696
7783,2018,2,10,12,440,0.50333339,0.049977853866393245
7816,2018,2,13,12,608,0.318333358,0.049977853866393245
9015,2020,2,11,12,620,0.503555596,0.049977853866393245
2294,2017,3,15,12,844,1.168722272,0.050892634134724696
7692,2018,1,6,12,476,0.644277811,0.049977853866393245
5947,2013,1,30,12,73,0.004166667,0.049977853866393245
1472,2013,12,23,12,471,0.406722218,0.050892634134724696
1481,2013,12,24,12,461,0.42900002,0.050892634134724696
5897,2012,12,20,12,98,0.07145004,0.049977853866393245
3726,2019,6,30,12,601,0.149000004,0.050892634134724696
6646,2014,2,17,12,147,0.059722222,0.049977853866393245
3064,2018,6,16,12,942,0.034242731,0.050892634134724696
7563,2017,10,16,12,665,0.781666696,0.049977853866393245
6568,2014,2,4,12,124,0.306500018,0.049977853866393245
1200,2013,6,24,12,230,0.017402219,0.050892634134724696
3576,2019,4,9,12,853,1.543500066,0.050892634134724696
6622,2014,2,12,12,189,0.168111116,0.049977853866393245
8851,2019,10,7,12,708,0.620277762,0.049977853866393245
6576,2014,2,5,12,598,1.13650012,0.049977853866393245
3455,2019,2,14,12,443,0.22300002,0.050892634134724696
1029,2013,3,25,12,562,0.642400444,0.050892634134724696
8997,2020,1,25,12,387,0.121500008,0.049977853866393245
1498,2013,12,26,12,117,0.005333333,0.050892634134724696
2313,2017,3,24,13,347,0.0,0.050892634134724696
8938,2019,12,2,13,407,0.639944434,0.049977853866393245
6468,2013,12,23,13,412,0.547388911,0.049977853866393245
9591,2021,2,13,13,602,1.351277828,0.049977853866393245
9598,2021,2,14,13,443,1.048666716,0.049977853866393245
8278,2018,11,30,13,360,0.021833334,0.049977853866393245
3299,2018,11,27,13,457,0.0,0.050892634134724696
1473,2013,12,23,13,447,0.525388896,0.050892634134724696
7250,2017,3,25,13,76,0.0,0.049977853866393245
4538,2021,1,28,13,540,0.563166738,0.050892634134724696
864,2012,12,20,13,142,0.06239913,0.050892634134724696
7310,2017,3,30,13,233,0.0,0.049977853866393245
1482,2013,12,24,13,271,0.640000045,0.050892634134724696
2921,2018,3,26,13,447,0.906670392,0.050892634134724696
3401,2019,1,29,13,452,0.413500011,0.050892634134724696
2706,2017,12,26,13,449,0.569000006,0.050892634134724696
8263,2018,11,28,13,91,0.024,0.049977853866393245
4563,2021,2,4,13,465,0.663000047,0.050892634134724696
3478,2019,2,19,13,612,0.09216667,0.050892634134724696
3456,2019,2,14,13,455,0.628499985,0.050892634134724696
2295,2017,3,15,13,828,1.658444524,0.050892634134724696
3321,2018,11,30,13,347,0.19488889,0.050892634134724696
4047,2020,2,11,13,608,0.791944444,0.050892634134724696
9574,2021,2,10,13,448,0.271499991,0.049977853866393245
4558,2021,2,3,13,425,0.492055595,0.050892634134724696
6885,2015,7,26,13,878,0.549196422,0.049977853866393245
1464,2013,12,22,13,176,0.390722245,0.050892634134724696
8256,2018,11,27,13,418,0.0,0.049977853866393245
4425,2020,11,26,13,439,1.00849998,0.050892634134724696
8998,2020,1,25,13,272,0.122166671,0.049977853866393245
4550,2021,2,2,13,285,0.355055571,0.050892634134724696
2838,2018,2,13,13,613,0.44600001,0.050892634134724696
9382,2020,11,26,13,401,0.491000026,0.049977853866393245
1630,2014,2,12,13,113,0.196222231,0.050892634134724696
8362,2019,1,28,13,305,0.025722224,0.049977853866393245
9585,2021,2,12,13,515,0.857500017,0.049977853866393245
7693,2018,1,6,13,429,0.561500013,0.049977853866393245
2735,2018,1,6,13,451,0.418611139,0.050892634134724696
6774,2014,11,16,13,274,0.468732834,0.049977853866393245
6493,2013,12,26,13,164,0.007333334,0.049977853866393245
7795,2018,2,11,13,610,0.285944462,0.049977853866393245
5355,2011,12,6,13,240,0.175666675,0.049977853866393245
3392,2019,1,28,13,309,0.098500006,0.050892634134724696
7168,2016,12,6,13,410,0.877500057,0.049977853866393245
1490,2013,12,25,13,107,0.012666667,0.050892634134724696
8391,2019,2,2,13,517,1.162500024,0.049977853866393245
1499,2013,12,26,13,127,0.040000003,0.050892634134724696
4183,2020,6,11,13,905,0.732000053,0.050892634134724696
1828,2014,11,16,13,285,0.230731532,0.050892634134724696
9609,2021,2,16,13,538,1.278666735,0.049977853866393245
9719,2021,4,12,13,862,1.347928643,0.049977853866393245
9347,2020,10,21,13,318,0.027777778,0.049977853866393245
