,Year,Month,Day,Hour,GHI,Energy,conversion_efficiency
8145,2013,9,29,7,237,0.160500005,0.02728815129874898
8142,2013,9,27,7,229,0.14850001,0.026129939888665563
8140,2013,9,26,7,227,0.481000006,0.08538206116619593
6737,2011,8,18,7,236,0.46450001,0.07930875545272499
8138,2013,9,25,7,235,0.502500057,0.08616197854952143
8136,2013,9,24,7,253,0.268999994,0.04284292950018068
6638,2011,6,20,7,29,0.0,0.0
8133,2013,9,22,7,263,0.319999993,0.049027712465907106
8128,2013,9,19,7,239,0.252499998,0.042570709479758724
8124,2013,9,17,7,101,0.212500006,0.08477835450935675
8118,2013,9,15,7,184,0.0,0.0
6713,2011,8,6,7,259,0.540208042,0.08404438260525389
8115,2013,9,13,7,299,0.553000033,0.07452489605791376
6685,2011,7,22,7,25,0.0,0.0
7809,2013,3,25,7,18,0.0,0.0
8131,2013,9,21,7,269,0.254000008,0.03804773957883048
8216,2013,11,7,7,86,0.0,0.0
8217,2013,11,8,7,87,0.0,0.0
8218,2013,11,9,7,80,0.0,0.0
8534,2014,2,24,7,44,0.0,0.0
8533,2014,2,23,7,51,0.0,0.0
8532,2014,2,22,7,83,0.0,0.0
8531,2014,2,21,7,86,0.0,0.0
8529,2014,2,20,7,19,0.0,0.0
8527,2014,2,19,7,75,0.0,0.0
8521,2014,2,18,7,36,0.0,0.0
8535,2014,2,25,7,102,0.0,0.0
8510,2014,2,17,7,17,0.0,0.0
8498,2014,2,15,7,22,0.0,0.0
8491,2014,2,14,7,19,0.0,0.0
8487,2014,2,13,7,17,0.0,0.0
8482,2014,2,12,7,22,0.0,0.0
8480,2014,2,11,7,24,0.0,0.0
8475,2014,2,10,7,23,0.0,0.0
8467,2014,2,9,7,38,0.0,0.0
8503,2014,2,16,7,24,0.0,0.0
8457,2014,2,8,7,15,0.0,0.0
8537,2014,2,26,7,112,0.0,0.0
8539,2014,2,28,7,56,0.0,0.0
8563,2014,3,21,7,216,0.226500005,0.04225342080579381
8562,2014,3,20,7,214,0.113499999,0.021371228827152054
8561,2014,3,18,7,146,0.069000006,0.019043364617869547
8560,2014,3,17,7,198,0.143000007,0.029101694582153854
8559,2014,3,15,7,72,0.0,0.0
8558,2014,3,14,7,181,0.0,0.0
8557,2014,3,13,7,102,0.0,0.0
8538,2014,2,27,7,121,0.0,0.0
8556,2014,3,12,7,179,0.0,0.0
8553,2014,3,7,7,141,0.0,0.0
8552,2014,3,6,7,137,0.0,0.0
8550,2014,3,5,7,39,0.0,0.0
8549,2014,3,4,7,133,0.0,0.0
8546,2014,3,3,7,136,0.0,0.0
8542,2014,3,2,7,124,0.0,0.0
8540,2014,3,1,7,40,0.0,0.0
8555,2014,3,9,7,161,0.0,0.0
8454,2014,2,7,7,35,0.0,0.0
8450,2014,2,6,7,16,0.0,0.0
8443,2014,2,5,7,26,0.0,0.0
8247,2013,11,25,7,9,0.0,0.0
8245,2013,11,24,7,43,0.0,0.0
8243,2013,11,23,7,48,0.0,0.0
8240,2013,11,22,7,9,0.0,0.0
8239,2013,11,21,7,10,0.0,0.0
8236,2013,11,20,7,12,0.0,0.0
8235,2013,11,19,7,28,0.0,0.0
8249,2013,11,26,7,13,0.0,0.0
8233,2013,11,18,7,58,0.0,0.0
8228,2013,11,16,7,12,0.0,0.0
8226,2013,11,15,7,62,0.0,0.0
8225,2013,11,14,7,38,0.0,0.0
8224,2013,11,13,7,76,0.0,0.0
8222,2013,11,12,7,82,0.0,0.0
8220,2013,11,11,7,69,0.0,0.0
8219,2013,11,10,7,84,0.0,0.0
8231,2013,11,17,7,24,0.0,0.0
8251,2013,11,27,7,36,0.0,0.0
8253,2013,11,28,7,32,0.0,0.0
8255,2013,11,29,7,12,0.0,0.0
8438,2014,2,4,7,10,0.0,0.0
8433,2014,2,3,7,13,0.0,0.0
8426,2014,2,2,7,25,0.0,0.0
8416,2014,2,1,7,8,0.0,0.0
8414,2014,1,31,7,6,0.0,0.0
8411,2014,1,30,7,4,0.0,0.0
8409,2014,1,29,7,17,0.0,0.0
8407,2014,1,28,7,16,0.0,0.0
8274,2013,12,8,7,5,0.0,0.0
8272,2013,12,7,7,17,0.0,0.0
8270,2013,12,6,7,7,0.0,0.0
8268,2013,12,5,7,4,0.0,0.0
8265,2013,12,4,7,4,0.0,0.0
8263,2013,12,3,7,4,0.0,0.0
8261,2013,12,2,7,6,0.0,0.0
8259,2013,12,1,7,24,0.0,0.0
8257,2013,11,30,7,25,0.0,0.0
6006,2021,2,19,7,5,0.0,0.0
8564,2014,3,22,7,34,0.0,0.0
7891,2013,5,3,7,153,0.143257648,0.03772886981515671
6500,2021,11,22,7,3,0.0,0.0
6405,2021,9,29,7,126,0.0,0.0
6404,2021,9,28,7,139,0.0,0.0
6159,2021,4,23,7,58,0.085000008,0.05905251289358733
6402,2021,9,27,7,138,0.0,0.0
6401,2021,9,26,7,141,0.0,0.0
6399,2021,9,25,7,125,0.0,0.0
6197,2021,5,15,7,53,0.0045,0.0034212440432006253
6154,2021,4,19,7,30,0.00075,0.001007366301609073
6396,2021,9,24,7,142,0.0,0.0
6204,2021,5,18,7,34,0.041500002,0.04918318062530486
6209,2021,5,21,7,242,0.185500011,0.030887018186696258
6394,2021,9,23,7,164,0.0,0.0
6392,2021,9,22,7,166,0.0,0.0
6391,2021,9,21,7,89,0.148721308,0.06733340854401072
6390,2021,9,20,7,152,0.0,0.0
6389,2021,9,19,7,158,0.0,0.0
6201,2021,5,17,7,63,0.013000001,0.00831477011319635
6388,2021,9,18,7,165,0.0,0.0
6407,2021,9,30,7,110,0.0,0.0
6148,2021,4,15,7,250,0.246000007,0.03964993875958337
6122,2021,4,1,7,188,0.0,0.0
6124,2021,4,2,7,179,0.0,0.0
6126,2021,4,3,7,176,0.037500001,0.00858550848129694
6127,2021,4,4,7,184,0.065500006,0.014344021478172195
6129,2021,4,5,7,43,0.0,0.0
6413,2021,10,3,7,40,0.0,0.0
6132,2021,4,6,7,134,0.0,0.0
6150,2021,4,16,7,249,0.528500021,0.0855249978401747
6135,2021,4,8,7,17,0.0,0.0
6138,2021,4,10,7,17,0.0,0.0
6140,2021,4,11,7,90,0.0,0.0
6411,2021,10,2,7,87,0.0,0.0
6142,2021,4,12,7,238,0.228500009,0.038686253610751245
6144,2021,4,13,7,250,0.271000028,0.04367940735077044
6146,2021,4,14,7,249,0.326500028,0.052836164768131536
6409,2021,10,1,7,110,0.0,0.0
6136,2021,4,9,7,122,0.0,0.0
6416,2021,10,4,7,47,0.0,0.0
6387,2021,9,17,7,71,0.0045,0.002553886398445537
6385,2021,9,15,7,185,0.0185,0.004029465206436292
6360,2021,8,24,7,227,0.308000028,0.054672924951868
6357,2021,8,23,7,23,0.0,0.0
6356,2021,8,22,7,249,0.422500014,0.06837145004545567
6355,2021,8,21,7,137,0.156000018,0.045882966768936884
6354,2021,8,20,7,241,0.503000021,0.08410045989444913
6273,2021,6,24,7,24,0.033500001,0.05624462018545043
6352,2021,8,17,7,255,0.371500015,0.05870377978953179
6256,2021,6,17,7,121,0.0,0.0
6350,2021,8,16,7,272,0.336499989,0.049849816089768205
6346,2021,8,14,7,281,0.55400002,0.07944212829021388
6344,2021,8,12,7,258,0.530000031,0.08277584047769986
6343,2021,8,11,7,212,0.0,0.0
6284,2021,6,29,7,113,0.156499997,0.055806309090166734
6337,2021,8,3,7,297,0.529000044,0.07177061520206289
6329,2021,7,22,7,271,0.580500007,0.08631382216024075
6307,2021,7,10,7,24,0.011,0.018468382196166342
6348,2021,8,15,7,270,0.343500018,0.051263754479305194
6386,2021,9,16,7,176,0.0155,0.003548676744304689
6364,2021,8,26,7,222,0.449500024,0.08158759941442695
6366,2021,8,28,7,214,0.345500022,0.06505515502205483
6384,2021,9,14,7,114,0.0,0.0
6383,2021,9,13,7,142,0.0,0.0
6382,2021,9,12,7,159,0.042500004,0.010770584112666872
6381,2021,9,11,7,151,0.0135,0.0036025020057543007
6380,2021,9,10,7,186,0.035500001,0.007690646175158795
6379,2021,9,9,7,201,0.041500002,0.0083195429913451
6378,2021,9,8,7,211,0.054000005,0.010312376364686529
6365,2021,8,27,7,123,0.043000001,0.014086748610262259
6377,2021,9,7,7,160,0.203000009,0.051123842073234636
6375,2021,9,5,7,213,0.098500006,0.018633913005200283
6374,2021,9,4,7,46,0.0,0.0
6370,2021,9,2,7,214,0.230500013,0.043401485161991264
6369,2021,9,1,7,213,0.198500007,0.03755159021989955
6368,2021,8,31,7,35,0.054500002,0.06274453194563095
6367,2021,8,30,7,204,0.353000015,0.06972555285852888
9028,2015,10,26,7,83,0.0,0.0
6376,2021,9,6,7,205,0.165000007,0.032432282305768036
6120,2021,3,31,7,188,0.0,0.0
6118,2021,3,30,7,118,0.0,0.0
6116,2021,3,29,7,160,0.0,0.0
6465,2021,11,5,7,27,0.0,0.0
6463,2021,11,4,7,6,0.0,0.0
6461,2021,11,3,7,22,0.0,0.0
6054,2021,2,24,7,20,0.0,0.0
6459,2021,11,1,7,12,0.0,0.0
6457,2021,10,31,7,40,0.0,0.0
6455,2021,10,30,7,40,0.0,0.0
6467,2021,11,6,7,24,0.0,0.0
6454,2021,10,29,7,9,0.0,0.0
6452,2021,10,28,7,5,0.0,0.0
6450,2021,10,27,7,15,0.0,0.0
6448,2021,10,26,7,54,0.0,0.0
6061,2021,2,28,7,28,0.0,0.0
7930,2013,5,25,7,75,0.0,0.0
6063,2021,3,1,7,36,0.0,0.0
6065,2021,3,2,7,40,0.0,0.0
6057,2021,2,25,7,20,0.0,0.0
6442,2021,10,24,7,7,0.0,0.0
6469,2021,11,7,7,16,0.0,0.0
6038,2021,2,22,7,17,0.0,0.0
6498,2021,11,21,7,1,0.0,0.0
6496,2021,11,20,7,1,0.0,0.0
6494,2021,11,19,7,3,0.0,0.0
8040,2013,7,26,7,16,0.011903149,0.029977077964079342
6492,2021,11,18,7,6,0.0,0.0
6490,2021,11,17,7,3,0.0,0.0
6488,2021,11,16,7,4,0.0,0.0
8010,2013,7,9,7,76,0.0,0.0
6017,2021,2,20,7,13,0.0,0.0
6484,2021,11,14,7,2,0.0,0.0
6482,2021,11,13,7,2,0.0,0.0
6479,2021,11,12,7,5,0.0,0.0
6476,2021,11,11,7,6,0.0,0.0
6028,2021,2,21,7,6,0.0,0.0
6474,2021,11,10,7,10,0.0,0.0
6472,2021,11,9,7,5,0.0,0.0
6486,2021,11,15,7,2,0.0,0.0
6067,2021,3,3,7,46,0.0,0.0
7936,2013,5,26,7,155,0.03828387,0.009952485298885818
6440,2021,10,23,7,65,0.0,0.0
6092,2021,3,16,7,17,0.0,0.0
6426,2021,10,12,7,97,0.0,0.0
6094,2021,3,17,7,12,0.0,0.0
6096,2021,3,18,7,36,0.0,0.0
6099,2021,3,21,7,91,0.0,0.0
6423,2021,10,10,7,18,0.0,0.0
6101,2021,3,22,7,65,0.0,0.0
6428,2021,10,14,7,21,0.0,0.0
6102,2021,3,23,7,21,0.0,0.0
6104,2021,3,24,7,126,0.0,0.0
6107,2021,3,25,7,15,0.0,0.0
6419,2021,10,6,7,101,0.0,0.0
6110,2021,3,26,7,59,0.0,0.0
6418,2021,10,5,7,115,0.0,0.0
6112,2021,3,27,7,131,0.0,0.0
6114,2021,3,28,7,166,0.0,0.0
6422,2021,10,9,7,100,0.0,0.0
7941,2013,5,28,7,94,0.032674339,0.01400639490891536
6086,2021,3,15,7,10,0.0,0.0
6084,2021,3,14,7,9,0.0,0.0
6069,2021,3,4,7,47,0.0,0.0
6439,2021,10,22,7,38,0.0,0.0
6437,2021,10,21,7,13,0.0,0.0
6435,2021,10,20,7,16,0.0,0.0
6071,2021,3,5,7,20,0.0,0.0
6434,2021,10,19,7,44,0.0,0.0
6072,2021,3,6,7,52,0.0,0.0
6433,2021,10,18,7,78,0.0,0.0
6432,2021,10,17,7,71,0.0,0.0
6074,2021,3,7,7,36,0.0,0.0
7986,2013,6,24,7,210,0.008978499,0.0017227880631677638
6076,2021,3,8,7,58,0.0,0.0
6431,2021,10,16,7,86,0.0,0.0
6079,2021,3,10,7,15,0.0,0.0
6080,2021,3,11,7,42,0.0,0.0
6081,2021,3,12,7,83,0.0,0.0
6083,2021,3,13,7,87,0.0,0.0
6502,2021,11,23,7,1,0.0,0.0
8565,2014,3,23,7,253,0.165000007,0.026279122026412832
8566,2014,3,24,7,238,0.277500033,0.04698221545203457
8567,2014,3,25,7,264,0.0,0.0
7007,2012,2,3,7,5,0.0,0.0
5439,2020,9,23,7,113,0.0,0.0
7005,2012,2,2,7,20,0.0,0.0
7003,2012,2,1,7,5,0.0,0.0
7001,2012,1,31,7,5,0.0,0.0
5441,2020,9,24,7,113,0.0,0.0
6999,2012,1,30,7,3,0.0,0.0
7009,2012,2,4,7,3,0.0,0.0
6997,2012,1,29,7,15,0.0,0.0
5443,2020,9,25,7,137,0.0,0.0
7630,2013,1,30,7,5,0.0,0.0
7640,2013,1,31,7,20,0.0,0.0
7649,2013,2,1,7,22,0.0,0.0
5445,2020,9,26,7,78,0.0,0.0
7655,2013,2,2,7,6,0.0,0.0
7660,2013,2,3,7,24,0.0,0.0
7626,2013,1,29,7,2,0.0,0.0
7663,2013,2,4,7,12,0.0,0.0
7011,2012,2,5,7,6,0.0,0.0
7013,2012,2,6,7,6,0.0,0.0
5424,2020,9,15,7,147,0.051000003,0.013979778069159626
7040,2012,2,15,7,48,0.0,0.0
5426,2020,9,16,7,155,0.008,0.002079723977515506
7035,2012,2,14,7,14,0.0,0.0
5428,2020,9,17,7,163,0.030000001,0.007416193878684293
7027,2012,2,13,7,16,0.0,0.0
7025,2012,2,12,7,48,0.0,0.0
5437,2020,9,22,7,102,0.0,0.0
5430,2020,9,18,7,148,0.0,0.0
5432,2020,9,19,7,170,0.0,0.0
7021,2012,2,10,7,13,0.0,0.0
5433,2020,9,20,7,134,0.0,0.0
7019,2012,2,9,7,37,0.0,0.0
5435,2020,9,21,7,126,0.0,0.0
7017,2012,2,8,7,9,0.0,0.0
7015,2012,2,7,7,8,0.0,0.0
7023,2012,2,11,7,46,0.0,0.0
7042,2012,2,16,7,54,0.0,0.0
5447,2020,9,27,7,56,0.0,0.0
7667,2013,2,6,7,30,0.0,0.0
5466,2020,10,10,7,86,0.0,0.0
7688,2013,2,15,7,60,0.0,0.0
5467,2020,10,11,7,84,0.0,0.0
7690,2013,2,16,7,63,0.0,0.0
5468,2020,10,12,7,31,0.0,0.0
8850,2015,3,9,7,158,0.003020009,0.0007701912144699026
5470,2020,10,13,7,50,0.0,0.0
5465,2020,10,9,7,95,0.0,0.0
5471,2020,10,14,7,34,0.0,0.0
5472,2020,10,15,7,93,0.0,0.0
5474,2020,10,16,7,18,0.0,0.0
5477,2020,10,17,7,20,0.0,0.0
5479,2020,10,18,7,15,0.0,0.0
7694,2013,2,18,7,41,0.0,0.0
7696,2013,2,19,7,76,0.0,0.0
5480,2020,10,19,7,24,0.0,0.0
7692,2013,2,17,7,65,0.0,0.0
7665,2013,2,5,7,12,0.0,0.0
5464,2020,10,8,7,108,0.0,0.0
5462,2020,10,6,7,111,0.0,0.0
7669,2013,2,7,7,9,0.0,0.0
5449,2020,9,28,7,138,0.0,0.0
7672,2013,2,8,7,10,0.0,0.0
7674,2013,2,9,7,14,0.0,0.0
7676,2013,2,10,7,7,0.0,0.0
5451,2020,9,29,7,136,0.0,0.0
7680,2013,2,11,7,9,0.0,0.0
5463,2020,10,7,7,109,0.0,0.0
5453,2020,9,30,7,80,0.0,0.0
5455,2020,10,1,7,114,0.0,0.0
7684,2013,2,13,7,48,0.0,0.0
5457,2020,10,2,7,130,0.0,0.0
5458,2020,10,3,7,23,0.0,0.0
7686,2013,2,14,7,11,0.0,0.0
5460,2020,10,4,7,129,0.0,0.0
5461,2020,10,5,7,118,0.0,0.0
7682,2013,2,12,7,14,0.0,0.0
5422,2020,9,14,7,166,0.0,0.0
7044,2012,2,17,7,18,0.0,0.0
5420,2020,9,13,7,186,0.050000004,0.01083189658277825
7115,2012,3,26,7,78,0.007356454,0.003800330184070396
7113,2012,3,25,7,234,0.447433442,0.07704775584337739
7111,2012,3,24,7,44,0.053852398,0.04931735546003622
7107,2012,3,21,7,18,0.0,0.0
7105,2012,3,20,7,187,0.178995594,0.03856986727959341
7559,2012,12,6,7,3,0.0,0.0
5392,2020,8,30,7,227,0.058000002,0.010295550221684376
5389,2020,8,28,7,218,0.336000025,0.06210552339904699
7102,2012,3,19,7,44,0.0,0.0
7098,2012,3,17,7,117,0.15410848,0.053074765656135316
7096,2012,3,16,7,170,0.037584957,0.008908663324523775
7094,2012,3,15,7,180,0.028905943,0.006470860643207261
7092,2012,3,14,7,119,0.029574219,0.010014141720002277
7090,2012,3,13,7,176,0.0,0.0
5394,2020,8,31,7,142,0.220000014,0.062428338156936415
7087,2012,3,12,7,30,0.0,0.0
7100,2012,3,18,7,29,0.0,0.0
5395,2020,9,1,7,46,0.033,0.028907033002695138
7118,2012,3,28,7,260,0.421224296,0.06528110172452392
7129,2012,4,6,7,318,0.630000055,0.07982903464388208
5363,2020,8,12,7,275,0.371500015,0.05443441398665676
5366,2020,8,14,7,256,0.486000031,0.0764968834078695
5370,2020,8,17,7,256,0.166000009,0.026128564864594195
5372,2020,8,18,7,264,0.215000004,0.03281572104172968
5374,2020,8,19,7,264,0.254500002,0.03884465542033965
5376,2020,8,20,7,256,0.315000027,0.04958131440714815
5378,2020,8,21,7,253,0.279500008,0.044515239424295076
7122,2012,3,31,7,19,0.012086142,0.02563194140476228
5381,2020,8,23,7,232,0.039999999,0.006947353630516659
7555,2012,12,4,7,8,0.0,0.0
5387,2020,8,27,7,216,0.351999998,0.06566535854660391
7175,2012,5,2,7,95,0.0,0.0
7151,2012,4,20,7,274,0.171657175,0.025244037010862985
7142,2012,4,15,7,125,0.206069529,0.06642799977697715
7557,2012,12,5,7,19,0.0,0.0
7137,2012,4,13,7,17,0.021069204,0.049939779085475505
5385,2020,8,26,7,221,0.491999984,0.08970573833010011
7085,2012,3,11,7,107,0.0,0.0
7084,2012,3,10,7,162,0.0,0.0
7083,2012,3,9,7,166,0.0,0.0
7061,2012,2,25,7,101,0.0,0.0
7056,2012,2,24,7,35,0.0,0.0
5409,2020,9,7,7,158,0.178000003,0.04539524169835795
7054,2012,2,23,7,19,0.0,0.0
7052,2012,2,22,7,31,0.0,0.0
5411,2020,9,8,7,10,0.0,0.0
8853,2015,3,13,7,108,0.035878479,0.01338621136947733
8854,2015,3,14,7,148,0.010754924,0.0029281481118828808
8852,2015,3,12,7,175,0.014362214,0.0033069738057366974
7050,2012,2,21,7,18,0.0,0.0
5416,2020,9,10,7,18,0.0,0.0
7049,2012,2,20,7,48,0.0,0.0
8851,2015,3,11,7,169,0.004573555,0.0010904722332676176
7047,2012,2,19,7,67,0.0,0.0
7045,2012,2,18,7,67,0.0,0.0
5419,2020,9,11,7,44,0.0,0.0
5414,2020,9,9,7,26,0.0,0.0
7062,2012,2,26,7,48,0.0,0.0
7063,2012,2,27,7,104,0.0,0.0
8855,2015,3,15,7,109,0.031076601,0.011488264446220486
7082,2012,3,8,7,155,0.0,0.0
7561,2012,12,7,7,2,0.0,0.0
7080,2012,3,7,7,47,0.0,0.0
7079,2012,3,6,7,131,0.0,0.0
7563,2012,12,8,7,14,0.0,0.0
7075,2012,3,5,7,144,0.0,0.0
7073,2012,3,4,7,142,0.0,0.0
7071,2012,3,3,7,43,0.0,0.0
5397,2020,9,2,7,222,0.216500014,0.0392963636759446
7067,2012,3,2,7,28,0.0,0.0
5399,2020,9,3,7,207,0.167000011,0.03250824800961247
7066,2012,3,1,7,107,0.0,0.0
5401,2020,9,4,7,223,0.079000004,0.014274787776965378
7065,2012,2,29,7,111,0.0,0.0
5403,2020,9,5,7,212,0.095000006,0.018056566923973536
7064,2012,2,28,7,20,0.0,0.0
5405,2020,9,6,7,26,0.0,0.0
5485,2020,10,20,7,36,0.0,0.0
5488,2020,10,21,7,45,0.0,0.0
8725,2014,10,26,7,135,0.002875782,0.0008583602600219091
8724,2014,10,25,7,137,0.002349672,0.0006910891657326698
6825,2011,10,12,7,4,0.0,0.0
6823,2011,10,11,7,84,0.0,0.0
6821,2011,10,10,7,192,0.077000007,0.016159835890721404
6819,2011,10,9,7,195,0.105000004,0.02169712116890623
8708,2014,10,9,7,52,0.0,0.0
8707,2014,10,8,7,206,0.050000004,0.009780256137848322
6817,2011,10,8,7,194,0.10800001,0.022432076422153176
6827,2011,10,13,7,56,0.0,0.0
6815,2011,10,7,7,144,0.166000009,0.04645078198150079
8706,2014,10,7,7,101,0.118500009,0.04727640229979084
8705,2014,10,6,7,215,0.290000021,0.05435092997606019
8704,2014,10,5,7,11,0.0,0.0
6811,2011,10,5,7,214,0.137500018,0.025890258804456258
6809,2011,10,4,7,216,0.164000005,0.030594088611244352
8703,2014,10,4,7,146,0.0185,0.005105829199936397
6805,2011,10,2,7,237,0.099000007,0.01683194445752951
6813,2011,10,6,7,209,0.116500005,0.022460895535749
8702,2014,10,2,7,135,0.0,0.0
6829,2011,10,14,7,178,0.037021901,0.008380812469417359
6833,2011,10,16,7,71,0.0,0.0
7787,2013,3,19,7,236,0.0,0.0
8712,2014,10,13,7,33,0.0,0.0
8711,2014,10,12,7,77,0.071500003,0.037416464201115655
6849,2011,10,25,7,85,0.0,0.0
7789,2013,3,20,7,234,0.129349619,0.02227392261650815
8710,2014,10,11,7,197,0.0,0.0
6845,2011,10,24,7,142,0.0,0.0
6831,2011,10,15,7,181,0.03633732,0.008089500919068597
6844,2011,10,23,7,136,0.0,0.0
6842,2011,10,21,7,163,0.0,0.0
6841,2011,10,20,7,51,0.0,0.0
8709,2014,10,10,7,79,0.135000005,0.06885795228053487
7791,2013,3,21,7,238,0.1252812,0.021210766236159095
6839,2011,10,19,7,28,0.0,0.0
6838,2011,10,18,7,101,0.0,0.0
7793,2013,3,22,7,240,0.262000024,0.0439883325330614
6843,2011,10,22,7,145,0.0,0.0
8701,2014,9,30,7,205,0.058500007,0.011498719160135586
6803,2011,10,1,7,239,0.091499999,0.015426613487843329
8700,2014,9,29,7,220,0.418000042,0.07655984661490495
6793,2011,9,26,7,15,0.0,0.0
7795,2013,3,23,7,230,0.469000041,0.08216605856637801
6786,2011,9,21,7,267,0.400500029,0.06044198247311707
6784,2011,9,20,7,256,0.499000013,0.07854309337479522
6782,2011,9,19,7,62,0.0,0.0
6780,2011,9,18,7,13,0.0,0.0
8641,2014,7,12,7,199,0.149500012,0.03027161290029187
8674,2014,8,22,7,125,0.0,0.0
8630,2014,6,30,7,188,0.008,0.0017146660452920393
6774,2011,9,14,7,82,0.0,0.0
8595,2014,4,30,7,406,0.642500043,0.06376678739907196
8573,2014,4,3,7,24,0.0,0.0
8571,2014,3,29,7,94,0.030500002,0.013074329452684821
8570,2014,3,28,7,55,0.0,0.0
8569,2014,3,27,7,18,0.0,0.0
8568,2014,3,26,7,250,0.240500003,0.038763455769452955
6777,2011,9,16,7,191,0.157499999,0.03322726523477753
8676,2014,8,23,7,6,0.0,0.0
6796,2011,9,27,7,232,0.269000024,0.046720958501660664
8681,2014,8,26,7,148,0.0,0.0
8699,2014,9,28,7,223,0.482000053,0.08709427995802461
6801,2011,9,30,7,237,0.1505,0.025587954159015273
8698,2014,9,27,7,222,0.082500003,0.014974364487359898
8697,2014,9,26,7,225,0.400000036,0.07163494345045619
8696,2014,9,25,7,155,0.164500013,0.042764327667214046
8695,2014,9,24,7,124,0.177000016,0.05751737145247315
8694,2014,9,22,7,267,0.217500001,0.032824295371886095
8693,2014,9,21,7,266,0.257499993,0.03900703994177025
8692,2014,9,20,7,10,0.0,0.0
8691,2014,9,16,7,284,0.51850003,0.07356612078947794
6798,2011,9,28,7,49,0.0,0.0
8690,2014,9,15,7,34,0.030000001,0.035554105947809986
8689,2014,9,14,7,180,0.308000028,0.06894863313374465
8688,2014,9,13,7,305,0.606000066,0.08006085839492122
8687,2014,9,10,7,271,0.0,0.0
8684,2014,9,4,7,244,0.162,0.026753006698470465
8683,2014,8,30,7,314,0.182000011,0.023355500378838292
8714,2014,10,15,7,172,0.0,0.0
8856,2015,3,16,7,155,0.011379034,0.0029581562313455217
6851,2011,10,26,7,60,0.0,0.0
6852,2011,10,27,7,64,0.0,0.0
6921,2011,12,5,7,8,0.0,0.0
6919,2011,12,4,7,4,0.0,0.0
7740,2013,3,5,7,25,0.0,0.0
6916,2011,12,3,7,4,0.0,0.0
7751,2013,3,6,7,58,0.0,0.0
6914,2011,12,2,7,27,0.0,0.0
6912,2011,12,1,7,11,0.0,0.0
7737,2013,3,4,7,29,0.0,0.0
7757,2013,3,7,7,147,0.0,0.0
8719,2014,10,20,7,159,0.0,0.0
6908,2011,11,29,7,33,0.0,0.0
8718,2014,10,19,7,107,0.0,0.0
7759,2013,3,8,7,147,0.0,0.0
6906,2011,11,28,7,35,0.0,0.0
7760,2013,3,9,7,132,0.0,0.0
6903,2011,11,27,7,9,0.0,0.0
6910,2011,11,30,7,15,0.0,0.0
7763,2013,3,10,7,16,0.0,0.0
6923,2011,12,6,7,6,0.0,0.0
7735,2013,3,2,7,129,0.0,0.0
7697,2013,2,20,7,81,0.0,0.0
7698,2013,2,21,7,29,0.0,0.0
7699,2013,2,22,7,27,0.0,0.0
7709,2013,2,23,7,89,0.0,0.0
8722,2014,10,23,7,17,0.000745998,0.0017682194029829772
8721,2014,10,22,7,151,0.0,0.0
7714,2013,2,24,7,90,0.0,0.0
7736,2013,3,3,7,49,0.0,0.0
7716,2013,2,25,7,90,0.0,0.0
6935,2011,12,9,7,16,0.0,0.0
8720,2014,10,21,7,155,0.0,0.0
6933,2011,12,8,7,4,0.0,0.0
7719,2013,2,27,7,31,0.0,0.0
6930,2011,12,7,7,7,0.0,0.0
7730,2013,2,28,7,29,0.0,0.0
7733,2013,3,1,7,45,0.0,0.0
7717,2013,2,26,7,17,0.0,0.0
6901,2011,11,26,7,5,0.0,0.0
8717,2014,10,18,7,25,0.0,0.0
6900,2011,11,25,7,22,0.0,0.0
7776,2013,3,16,7,6,0.0,0.0
8716,2014,10,17,7,77,0.007,0.0036631501876693566
6870,2011,11,8,7,11,0.0,0.0
6869,2011,11,7,7,50,0.0,0.0
6867,2011,11,6,7,81,0.0,0.0
6866,2011,11,5,7,60,0.0,0.0
6865,2011,11,4,7,60,0.0,0.0
6872,2011,11,9,7,23,0.0,0.0
7778,2013,3,17,7,202,0.095627964,0.019075720480214962
7780,2013,3,18,7,10,0.0,0.0
6858,2011,11,2,7,17,0.0,0.0
6857,2011,11,1,7,109,0.0,0.0
6856,2011,10,31,7,112,0.0,0.0
6855,2011,10,30,7,15,0.0,0.0
6854,2011,10,29,7,129,0.0,0.0
6853,2011,10,28,7,76,0.0,0.0
6862,2011,11,3,7,15,0.0,0.0
6874,2011,11,10,7,80,0.0,0.0
6875,2011,11,11,7,77,0.0,0.0
6876,2011,11,12,7,51,0.0,0.0
6898,2011,11,24,7,9,0.0,0.0
7765,2013,3,11,7,44,0.0,0.0
6896,2011,11,23,7,42,0.0,0.0
7767,2013,3,12,7,180,0.0,0.0
6893,2011,11,22,7,9,0.0,0.0
6891,2011,11,21,7,45,0.0,0.0
7769,2013,3,13,7,184,0.003691156,0.0008083361235613348
6889,2011,11,20,7,25,0.0,0.0
7771,2013,3,14,7,71,0.0,0.0
6886,2011,11,19,7,16,0.0,0.0
6885,2011,11,18,7,34,0.0,0.0
6884,2011,11,17,7,64,0.0,0.0
6882,2011,11,16,7,64,0.0,0.0
6881,2011,11,15,7,27,0.0,0.0
6879,2011,11,14,7,24,0.0,0.0
7774,2013,3,15,7,74,0.004092207,0.0022282980708155454
6877,2011,11,13,7,26,0.0,0.0
8715,2014,10,16,7,174,0.0,0.0
9066,2015,12,4,7,22,0.0,0.0
