,Year,Month,Day,GHI,Energy,conversion_efficiency
2881,2018,8,28,111,0.001492205,0.045469535046767755
2170,2013,9,28,33,0.0,0.045469535046767755
1200,2020,8,28,5,0.0,0.009502088949502536
9043,2017,3,28,254,0.0,0.0667333442628106
2058,2013,7,28,228,0.406103313,0.045469535046767755
770,2018,5,28,91,0.187914103,0.009502088949502536
2057,2013,7,28,136,0.0,0.045469535046767755
3475,2020,9,28,5,0.0,0.045469535046767755
3476,2020,9,28,55,0.0,0.045469535046767755
7241,2019,8,28,435,0.532000065,0.04305371217555111
5371,2019,8,28,337,0.085500002,0.04379674236818537
872,2019,4,28,36,0.0,0.009502088949502536
5370,2019,8,28,238,0.0,0.04379674236818537
2028,2013,6,28,186,0.225423619,0.045469535046767755
7471,2020,12,28,51,0.0,0.04305371217555111
7472,2020,12,28,122,0.0,0.04305371217555111
9248,2017,3,28,219,0.0,0.06914516321811394
9028,2016,10,28,418,1.011500001,0.0667333442628106
9249,2017,3,28,128,0.0,0.06914516321811394
4683,2015,10,28,113,0.006500001,0.04379674236818537
9023,2015,11,28,278,0.577000022,0.0667333442628106
5668,2020,12,28,3,0.0,0.04379674236818537
4301,2013,3,28,162,0.027530778,0.04379674236818537
2749,2018,4,28,114,0.0,0.045469535046767755
8436,2015,11,28,262,0.133166671,0.05567647995385754
9149,2021,1,28,553,0.447333366,0.0667333442628106
5711,2021,2,28,28,0.0,0.04379674236818537
9148,2021,1,28,551,0.374055564,0.0667333442628106
4474,2014,1,28,16,0.0,0.04379674236818537
1285,2021,5,28,28,0.0,0.009502088949502536
1286,2021,5,28,90,0.0,0.009502088949502536
4538,2014,3,28,55,0.058111113,0.04379674236818537
3414,2020,8,28,129,0.0,0.045469535046767755
2845,2018,7,28,80,0.160500005,0.045469535046767755
7284,2019,11,28,30,0.053866483,0.04305371217555111
4552,2014,4,28,167,0.073500007,0.04379674236818537
3899,2011,10,28,76,0.0,0.04379674236818537
1452,2011,7,28,43,0.0,0.045469535046767755
3898,2011,10,28,15,0.0,0.04379674236818537
725,2018,4,28,37,0.0,0.009502088949502536
6974,2018,1,28,152,0.058333337,0.04305371217555111
404,2013,4,28,32,0.0,0.009502088949502536
6973,2018,1,28,73,0.0,0.04305371217555111
724,2018,4,28,1,0.0,0.009502088949502536
5527,2020,3,28,46,0.05240804,0.04379674236818537
9287,2018,11,28,91,0.024,0.06914516321811394
9604,2017,3,28,160,0.0,0.0605530717000828
9605,2017,3,28,135,0.0,0.0605530717000828
2750,2018,4,28,210,0.460862726,0.045469535046767755
10034,2020,7,28,91,0.0,0.04651178343067734
2222,2014,5,28,66,0.08127778,0.045469535046767755
2116,2013,8,28,130,0.003888889,0.045469535046767755
3090,2019,6,28,120,0.007444445,0.045469535046767755
7070,2018,10,28,216,0.402722239,0.04305371217555111
9296,2019,1,28,305,0.025722224,0.06914516321811394
9295,2019,1,28,309,0.098500006,0.06914516321811394
9655,2019,1,28,155,0.003055556,0.0605530717000828
3361,2020,7,28,131,0.015555557,0.045469535046767755
5712,2021,2,28,100,0.0,0.04379674236818537
2223,2014,5,28,263,0.294055551,0.045469535046767755
5762,2021,3,28,166,0.0,0.04379674236818537
4511,2014,2,28,31,0.0,0.04379674236818537
4512,2014,2,28,56,0.0,0.04379674236818537
5763,2021,3,28,269,0.213500023,0.04379674236818537
1420,2011,6,28,192,0.259188175,0.045469535046767755
7337,2020,1,28,84,0.000944445,0.04305371217555111
13,2019,6,28,1,0.0,0.0
7026,2018,2,28,160,0.265000015,0.04305371217555111
7366,2020,2,28,103,0.027111113,0.04305371217555111
4249,2013,2,28,8,0.0,0.04379674236818537
9286,2018,11,28,86,0.038000003,0.06914516321811394
9648,2018,11,28,81,0.0045,0.0605530717000828
205,2012,4,28,12,0.0,0.009502088949502536
842,2018,7,28,42,0.0,0.009502088949502536
5442,2019,10,28,101,0.0,0.04379674236818537
9091,2018,11,28,212,0.017000001,0.0667333442628106
9090,2018,11,28,321,0.002,0.0667333442628106
7147,2019,1,28,46,0.0,0.04305371217555111
169,2011,7,28,21,0.0,0.009502088949502536
7148,2019,1,28,87,0.0,0.04305371217555111
5829,2021,9,28,139,0.014444445,0.04379674236818537
7407,2020,10,28,222,0.000388889,0.04305371217555111
7408,2020,10,28,308,0.234055564,0.04305371217555111
10046,2014,6,28,5,0.0,0.014496483532303534
2115,2013,8,28,51,0.0,0.045469535046767755
8166,2019,12,28,18,0.0,0.05077127977322454
6895,2017,11,28,82,0.0,0.04305371217555111
8435,2015,11,28,214,0.026333334,0.05567647995385754
4,2018,6,28,2,0.0,0.0
4614,2015,3,28,169,0.003576537,0.04379674236818537
2688,2018,3,28,10,0.0,0.045469535046767755
2689,2018,3,28,70,0.0,0.045469535046767755
1225,2021,4,28,1,0.0,0.009502088949502536
4463,2013,11,28,32,0.0,0.04379674236818537
4332,2013,5,28,94,0.106372491,0.04379674236818537
4331,2013,5,28,73,0.0,0.04379674236818537
8210,2020,10,28,458,1.059333444,0.05077127977322454
8209,2020,10,28,388,0.661222219,0.05077127977322454
369,2012,7,28,31,0.0,0.009502088949502536
316,2012,6,28,51,0.0,0.009502088949502536
315,2012,6,28,17,0.0,0.009502088949502536
10010,2017,3,28,47,0.0,0.04651178343067734
8260,2021,1,28,240,0.0,0.05077127977322454
796,2018,6,28,96,0.0,0.009502088949502536
841,2018,7,28,4,0.0,0.009502088949502536
9336,2021,1,28,540,0.563166738,0.06914516321811394
8261,2021,1,28,322,0.001944445,0.05077127977322454
1348,2021,6,28,47,0.0,0.009502088949502536
6939,2017,12,28,113,0.077481709,0.04305371217555111
1226,2021,4,28,22,0.0,0.009502088949502536
9104,2019,1,28,287,0.129500002,0.0667333442628106
9103,2019,1,28,418,0.112500004,0.0667333442628106
2286,2014,8,28,21,0.011666667,0.045469535046767755
9649,2018,11,28,52,0.0065,0.0605530717000828
2270,2014,7,28,219,0.444277793,0.045469535046767755
3413,2020,8,28,52,0.0,0.045469535046767755
3734,2021,8,28,126,0.024166668,0.045469535046767755
8490,2017,5,28,913,0.023333333,0.05567647995385754
1750,2012,7,28,81,0.058133647,0.045469535046767755
7881,2015,12,28,34,0.001166667,0.05077127977322454
5218,2019,1,28,6,0.0,0.04379674236818537
6543,2014,1,28,174,0.104833335,0.04305371217555111
9434,2017,6,28,438,0.0,0.05883034848855613
6542,2014,1,28,86,0.0,0.04305371217555111
2483,2017,3,28,13,0.0,0.045469535046767755
953,2019,6,28,25,0.0,0.009502088949502536
3665,2021,6,28,104,0.250611126,0.045469535046767755
8851,2018,11,28,383,0.0,0.06399710912875863
9781,2017,7,28,380,0.299000025,0.06037756670715741
4726,2016,8,28,217,0.182888895,0.04379674236818537
6247,2012,12,28,40,0.0,0.04305371217555111
4875,2017,9,28,142,0.0,0.04379674236818537
6246,2012,12,28,21,0.0,0.04305371217555111
4876,2017,9,28,236,0.435722232,0.04379674236818537
3762,2021,9,28,56,0.0,0.045469535046767755
3761,2021,9,28,5,0.0,0.045469535046767755
8850,2018,11,28,351,0.004777778,0.06399710912875863
2940,2018,10,28,3,0.0,0.045469535046767755
3599,2021,4,28,152,0.322833359,0.045469535046767755
1897,2013,3,28,69,0.0,0.045469535046767755
2443,2016,6,28,278,0.520388901,0.045469535046767755
4060,2012,4,28,84,0.0,0.04379674236818537
7644,2011,7,28,116,0.075817026,0.05077127977322454
2384,2015,8,28,13,0.014175837,0.045469535046767755
9773,2017,3,28,59,0.0,0.06037756670715741
8788,2017,3,28,239,0.0,0.06399710912875863
1651,2012,4,28,15,0.0,0.045469535046767755
1652,2012,4,28,179,0.0,0.045469535046767755
3598,2021,4,28,84,0.0,0.045469535046767755
9428,2017,3,28,154,0.0,0.05883034848855613
3220,2019,9,28,29,0.0,0.045469535046767755
8872,2019,1,28,367,0.118500002,0.06399710912875863
8871,2019,1,28,246,0.037,0.06399710912875863
8589,2019,1,28,158,0.014,0.05567647995385754
253,2012,5,28,13,0.0,0.009502088949502536
8590,2019,1,28,202,0.0185,0.05567647995385754
4992,2018,1,28,12,0.0,0.04379674236818537
60,2021,6,28,1,0.0,0.0
9429,2017,3,28,149,0.0,0.05883034848855613
9887,2013,5,28,94,0.169270918,0.025525041385564398
9480,2019,1,28,212,0.003111111,0.05883034848855613
3256,2019,10,28,2,0.0,0.045469535046767755
1862,2012,9,28,56,0.0,0.045469535046767755
2511,2017,4,28,105,0.0,0.045469535046767755
5140,2018,9,28,39,0.036000002,0.04379674236818537
2972,2019,3,28,50,0.0,0.045469535046767755
6481,2013,12,28,114,0.014722223,0.04305371217555111
6480,2013,12,28,46,0.0,0.04305371217555111
6423,2013,11,28,101,0.0,0.04305371217555111
6190,2012,11,28,100,0.0,0.04305371217555111
8654,2021,1,28,391,0.025166668,0.05567647995385754
8797,2017,5,28,972,2.110000134,0.06399710912875863
3637,2021,5,28,118,0.2492778,0.045469535046767755
603,2017,4,28,17,0.0,0.009502088949502536
2971,2019,3,28,5,0.0,0.045469535046767755
7916,2016,10,28,257,0.588944435,0.05077127977322454
114,2011,6,28,36,0.0,0.009502088949502536
9468,2018,11,28,64,0.021000002,0.05883034848855613
9469,2018,11,28,108,0.030000001,0.05883034848855613
8789,2017,3,28,343,0.0,0.06399710912875863
8796,2017,5,28,949,0.949000061,0.06399710912875863
2512,2017,4,28,103,0.0,0.045469535046767755
8655,2021,1,28,421,0.11444445,0.05567647995385754
254,2012,5,28,44,0.0,0.009502088949502536
7946,2017,3,28,209,0.0,0.05077127977322454
7945,2017,3,28,199,0.0,0.05077127977322454
1716,2012,6,28,139,0.006666667,0.045469535046767755
4103,2012,9,28,142,0.009407476,0.04379674236818537
9479,2019,1,28,265,0.004277778,0.05883034848855613
4926,2017,10,28,10,0.0,0.04379674236818537
4927,2017,10,28,18,0.0,0.04379674236818537
7897,2016,1,28,234,0.056277782,0.05077127977322454
5191,2018,10,28,129,0.0,0.04379674236818537
513,2013,6,28,34,0.0,0.009502088949502536
1077,2020,5,28,18,0.0,0.009502088949502536
1078,2020,5,28,31,0.0,0.009502088949502536
514,2013,6,28,102,0.0,0.009502088949502536
8765,2015,11,28,321,0.661666632,0.06399710912875863
8766,2015,11,28,298,0.387166679,0.06399710912875863
4972,2017,11,28,25,0.0,0.04379674236818537
4157,2012,10,28,127,0.000764965,0.04379674236818537
4156,2012,10,28,48,0.0,0.04379674236818537
5190,2018,10,28,51,0.0,0.04379674236818537
7639,2021,12,28,15,0.0,0.04305371217555111
3696,2021,7,28,99,0.0025,0.045469535046767755
9774,2017,3,28,46,0.0,0.06037756670715741
4842,2017,4,28,126,0.248500004,0.04379674236818537
8066,2018,11,28,103,0.161247045,0.05077127977322454
2462,2016,7,28,123,0.013,0.045469535046767755
7829,2014,12,28,193,0.420569301,0.05077127977322454
7567,2021,2,28,191,0.272833347,0.04305371217555111
3286,2020,4,28,172,0.341500014,0.045469535046767755
1013,2019,7,28,44,0.0,0.009502088949502536
2336,2015,6,28,26,0.01193143,0.045469535046767755
2000,2013,5,28,32,0.0,0.045469535046767755
1593,2012,3,28,70,0.0,0.045469535046767755
5317,2019,3,28,143,0.055000003,0.04379674236818537
3285,2020,4,28,90,0.188703835,0.045469535046767755
6020,2011,12,28,19,0.0,0.04305371217555111
6021,2011,12,28,66,0.028722223,0.04305371217555111
2906,2018,9,28,1,0.0,0.045469535046767755
5035,2018,2,28,102,0.187813938,0.04379674236818537
4843,2017,4,28,279,0.0,0.04379674236818537
3219,2019,9,28,2,0.0,0.045469535046767755
1808,2012,8,28,126,0.0,0.045469535046767755
1807,2012,8,28,48,0.0,0.045469535046767755
8067,2018,11,28,166,0.0,0.05077127977322454
1957,2013,4,28,194,0.372926205,0.045469535046767755
6728,2016,2,28,193,0.17583333,0.04305371217555111
9830,2019,1,28,50,0.0,0.06037756670715741
8099,2019,1,28,134,0.002,0.05077127977322454
8098,2019,1,28,114,0.0,0.05077127977322454
1556,2011,9,28,55,0.0,0.045469535046767755
7527,2021,1,28,157,0.189013749,0.04305371217555111
451,2013,5,28,5,0.0,0.009502088949502536
452,2013,5,28,15,0.0,0.009502088949502536
2319,2015,5,28,185,0.265489221,0.045469535046767755
3537,2021,3,28,10,0.0,0.045469535046767755
3538,2021,3,28,73,0.0,0.045469535046767755
33,2021,5,28,1,0.0,0.0
1162,2020,7,28,55,0.0,0.009502088949502536
1161,2020,7,28,6,0.0,0.009502088949502536
5963,2011,11,28,18,0.0,0.04305371217555111
2611,2017,7,28,131,0.0,0.045469535046767755
5964,2011,11,28,36,0.025,0.04305371217555111
9820,2018,11,28,5,0.0,0.06037756670715741
9947,2019,1,28,15,0.0,0.025525041385564398
3810,2011,7,28,285,0.022278471,0.04379674236818537
9829,2019,1,28,84,0.0,0.06037756670715741
9819,2018,11,28,29,0.0,0.06037756670715741
6309,2013,1,28,30,0.0,0.04305371217555111
1012,2019,7,28,4,0.0,0.009502088949502536
6660,2015,7,28,365,0.037216496,0.04305371217555111
5266,2019,2,28,15,0.0,0.04379674236818537
1956,2013,4,28,103,0.0,0.045469535046767755
4816,2017,3,28,156,0.0,0.04379674236818537
4817,2017,3,28,254,0.0,0.04379674236818537
5070,2018,3,28,161,0.007625926,0.04379674236818537
9407,2015,11,28,249,0.180687517,0.05883034848855613
6379,2013,5,28,374,0.72831744,0.04305371217555111
7866,2015,11,28,192,0.063500002,0.05077127977322454
1054,2019,8,28,6,0.0,0.009502088949502536
6082,2012,1,28,80,0.0,0.04305371217555111
6083,2012,1,28,164,0.048253614,0.04305371217555111
4202,2012,11,28,31,0.0,0.04379674236818537
3170,2019,8,28,60,0.0,0.045469535046767755
6634,2015,1,28,152,0.139242873,0.04305371217555111
6602,2014,4,28,111,0.187111124,0.04305371217555111
8567,2018,11,28,275,0.0,0.05567647995385754
8568,2018,11,28,299,0.0,0.05567647995385754
3171,2019,8,28,143,0.0,0.045469535046767755
2552,2017,5,28,178,0.412277788,0.045469535046767755
6647,2015,2,28,217,0.063421451,0.04305371217555111
5267,2019,2,28,48,0.0,0.04379674236818537
115,2011,6,28,105,3.09e-05,0.009502088949502536
8920,2021,1,28,533,0.438388914,0.06399710912875863
4042,2012,3,28,161,0.032817941,0.04379674236818537
8919,2021,1,28,488,0.423944473,0.06399710912875863
6659,2015,7,28,414,0.55198741,0.04305371217555111
6308,2013,1,28,73,0.0,0.04305371217555111
567,2013,7,28,56,0.0,0.009502088949502536
9916,2017,3,28,45,0.0,0.025525041385564398
9917,2017,3,28,31,0.0,0.025525041385564398
2907,2018,9,28,13,0.0,0.045469535046767755
4770,2017,2,28,11,0.0,0.04379674236818537
4771,2017,2,28,34,0.0,0.04379674236818537
638,2017,5,28,94,0.14285937,0.009502088949502536
3735,2021,8,29,90,0.0,0.045469535046767755
9288,2018,11,29,345,0.690500021,0.06914516321811394
9481,2019,1,29,383,0.433611125,0.05883034848855613
3638,2021,5,29,207,0.002777778,0.045469535046767755
3172,2019,8,29,52,0.0,0.045469535046767755
3639,2021,5,29,307,0.334611118,0.045469535046767755
9482,2019,1,29,393,0.272222251,0.05883034848855613
206,2012,4,29,13,0.0,0.009502088949502536
5,2018,6,29,1,0.0,0.0
3946,2011,11,29,33,0.0,0.04379674236818537
3697,2021,7,29,67,0.031536441,0.045469535046767755
4365,2013,9,29,141,0.0035,0.04379674236818537
3221,2019,9,29,2,0.0,0.045469535046767755
3173,2019,8,29,129,0.0,0.045469535046767755
9832,2019,1,29,73,0.0005,0.06037756670715741
9503,2020,9,29,307,0.242722243,0.05883034848855613
3222,2019,9,29,5,0.0,0.045469535046767755
9504,2020,9,29,228,0.344222248,0.05883034848855613
3070,2019,5,29,124,0.0,0.045469535046767755
3957,2012,1,29,15,0.0,0.04379674236818537
2814,2018,6,29,166,0.256798059,0.045469535046767755
9831,2019,1,29,160,0.016166667,0.06037756670715741
9532,2021,5,29,916,1.249500036,0.05883034848855613
9297,2019,1,29,452,0.413500011,0.06914516321811394
9431,2017,3,29,51,0.0,0.05883034848855613
9430,2017,3,29,70,0.0,0.05883034848855613
9775,2017,3,29,80,0.0,0.06037756670715741
170,2011,7,29,28,0.0,0.009502088949502536
4043,2012,3,29,70,0.01855506,0.04379674236818537
4203,2012,11,29,13,0.0,0.04379674236818537
4302,2013,3,29,165,0.034950733,0.04379674236818537
4213,2013,1,29,2,0.0,0.04379674236818537
2909,2018,9,29,52,0.0,0.045469535046767755
2908,2018,9,29,5,0.0,0.045469535046767755
9918,2017,3,29,7,0.0,0.025525041385564398
3994,2012,2,29,32,0.0,0.04379674236818537
9919,2017,3,29,14,0.0,0.025525041385564398
3123,2019,7,29,124,0.0,0.045469535046767755
9752,2015,7,29,488,0.820133388,0.06037756670715741
3995,2012,2,29,111,0.0,0.04379674236818537
9981,2012,6,29,56,0.0,0.04651178343067734
3844,2011,9,29,80,0.0,0.04379674236818537
3034,2019,4,29,7,0.0,0.045469535046767755
9948,2019,1,29,20,0.0,0.025525041385564398
2882,2018,8,29,103,0.188018918,0.045469535046767755
3540,2021,3,29,71,0.0,0.045469535046767755
3798,2021,10,29,1,0.0,0.045469535046767755
17,2020,5,29,2,0.0,0.0
3478,2020,9,29,54,0.0,0.045469535046767755
3288,2020,4,29,110,0.044055555,0.045469535046767755
3287,2020,4,29,109,0.188704967,0.045469535046767755
3035,2019,4,29,10,0.0,0.045469535046767755
3477,2020,9,29,5,0.0,0.045469535046767755
3124,2019,7,29,198,0.455333352,0.045469535046767755
9980,2012,6,29,93,0.0,0.04651178343067734
34,2021,5,29,2,0.0,0.0
14,2019,6,29,1,0.0,0.0
4068,2012,7,29,105,0.071347296,0.04379674236818537
9776,2017,3,29,71,0.0,0.06037756670715741
4159,2012,10,29,124,0.001533262,0.04379674236818537
4158,2012,10,29,45,0.0,0.04379674236818537
255,2012,5,29,34,0.0,0.009502088949502536
3091,2019,6,29,167,0.307833374,0.045469535046767755
3362,2020,7,29,121,0.0,0.045469535046767755
3363,2020,7,29,208,0.037500001,0.045469535046767755
256,2012,5,29,103,0.0,0.009502088949502536
2973,2019,3,29,2,0.0,0.045469535046767755
116,2011,6,29,31,0.0,0.009502088949502536
9657,2019,1,29,286,0.096500009,0.0605530717000828
3416,2020,8,29,117,0.0,0.045469535046767755
10042,2012,6,29,8,0.0,0.014496483532303534
3415,2020,8,29,48,0.0,0.045469535046767755
9298,2019,1,29,460,0.835722268,0.06914516321811394
117,2011,6,29,95,0.0,0.009502088949502536
9656,2019,1,29,339,0.105222233,0.0605530717000828
3901,2011,10,29,129,0.0,0.04379674236818537
9606,2017,3,29,85,0.0,0.0605530717000828
317,2012,6,29,22,0.0,0.009502088949502536
3600,2021,4,29,48,0.0,0.045469535046767755
3601,2021,4,29,179,0.132444441,0.045469535046767755
9325,2020,9,29,382,0.889111161,0.06914516321811394
318,2012,6,29,57,0.0,0.009502088949502536
10011,2017,3,29,13,0.0,0.04651178343067734
9607,2017,3,29,41,0.0,0.0605530717000828
3764,2021,9,29,33,0.0,0.045469535046767755
3763,2021,9,29,2,0.0,0.045469535046767755
2846,2018,7,29,82,0.0,0.045469535046767755
2941,2018,10,29,1,0.0,0.045469535046767755
3900,2011,10,29,48,0.0,0.04379674236818537
4104,2012,9,29,126,0.000863397,0.04379674236818537
2974,2019,3,29,13,0.0,0.045469535046767755
3257,2019,10,29,3,0.0,0.045469535046767755
3539,2021,3,29,10,0.0,0.045469535046767755
604,2017,4,29,14,0.0,0.009502088949502536
6729,2016,2,29,129,0.195666686,0.04305371217555111
4993,2018,1,29,16,0.0,0.04379674236818537
568,2013,7,29,55,0.0,0.009502088949502536
6389,2013,10,29,72,0.105166674,0.04305371217555111
5071,2018,3,29,108,0.0,0.04379674236818537
5072,2018,3,29,202,0.217281491,0.04379674236818537
1055,2019,8,29,5,0.0,0.009502088949502536
2444,2016,6,29,145,0.23944445,0.045469535046767755
5112,2018,8,29,178,0.053222224,0.04379674236818537
5113,2018,8,29,284,0.349222243,0.04379674236818537
1809,2012,8,29,43,0.0,0.045469535046767755
5141,2018,9,29,132,0.012000001,0.04379674236818537
1810,2012,8,29,118,0.0,0.045469535046767755
2416,2016,5,29,180,0.013,0.045469535046767755
1015,2019,7,29,47,0.0,0.009502088949502536
8633,2020,9,29,424,0.906500101,0.05567647995385754
5192,2018,10,29,31,0.0,0.04379674236818537
7841,2015,1,29,31,0.006323919,0.05077127977322454
2385,2015,8,29,116,0.010458556,0.045469535046767755
1863,2012,9,29,46,0.0,0.045469535046767755
7905,2016,3,29,556,0.418000013,0.05077127977322454
8591,2019,1,29,396,0.127000004,0.05567647995385754
8592,2019,1,29,402,0.071166672,0.05567647995385754
6248,2012,12,29,15,0.0,0.04305371217555111
1751,2012,7,29,45,0.0,0.045469535046767755
6249,2012,12,29,57,0.0,0.04305371217555111
7882,2015,12,29,72,0.015000001,0.05077127977322454
6310,2013,1,29,38,0.0,0.04305371217555111
6311,2013,1,29,67,0.0,0.04305371217555111
7849,2015,3,29,403,0.99150002,0.05077127977322454
1014,2019,7,29,3,0.0,0.009502088949502536
5193,2018,10,29,118,0.0,0.04379674236818537
5219,2019,1,29,11,0.0,0.04379674236818537
1079,2020,5,29,34,0.0,0.009502088949502536
2484,2017,3,29,10,0.0,0.045469535046767755
1080,2020,5,29,100,0.0,0.009502088949502536
8852,2018,11,29,277,0.001388889,0.06399710912875863
1654,2012,4,29,114,0.249000013,0.045469535046767755
8853,2018,11,29,317,0.074444443,0.06399710912875863
1653,2012,4,29,30,0.0,0.045469535046767755
7640,2021,12,29,91,0.189391121,0.04305371217555111
8873,2019,1,29,446,0.200500011,0.06399710912875863
4877,2017,9,29,138,0.02027778,0.04379674236818537
8874,2019,1,29,492,0.608333349,0.06399710912875863
8889,2019,7,29,913,2.073250055,0.06399710912875863
8890,2019,7,29,938,1.17900002,0.06399710912875863
4844,2017,4,29,142,0.178944454,0.04379674236818537
7585,2021,5,29,604,1.471555591,0.04305371217555111
8903,2020,9,29,478,0.584555566,0.06399710912875863
1594,2012,3,29,41,0.0,0.045469535046767755
6651,2015,3,29,111,0.27186054,0.04305371217555111
6191,2012,11,29,54,0.0,0.04305371217555111
2514,2017,4,29,34,0.0,0.045469535046767755
515,2013,6,29,31,0.0,0.009502088949502536
7756,2013,12,29,46,0.018888891,0.05077127977322454
6424,2013,11,29,60,0.0,0.04305371217555111
4973,2017,11,29,15,0.0,0.04379674236818537
6482,2013,12,29,20,0.0,0.04305371217555111
6483,2013,12,29,111,0.0,0.04305371217555111
5764,2021,3,29,160,0.0,0.04379674236818537
6545,2014,1,29,174,0.080500007,0.04305371217555111
8791,2017,3,29,192,0.0,0.06399710912875863
7697,2012,12,29,102,0.199009672,0.05077127977322454
1688,2012,5,29,188,0.181613266,0.045469535046767755
4929,2017,10,29,27,0.0,0.04379674236818537
4928,2017,10,29,13,0.0,0.04379674236818537
516,2013,6,29,95,0.0,0.009502088949502536
6544,2014,1,29,87,0.0,0.04305371217555111
2513,2017,4,29,36,0.0,0.045469535046767755
8570,2018,11,29,286,0.006277778,0.05567647995385754
8569,2018,11,29,227,0.0,0.05567647995385754
955,2019,6,29,90,0.0,0.009502088949502536
8133,2019,5,29,122,0.150833338,0.05077127977322454
8324,2021,12,29,124,0.043444443,0.05077127977322454
2029,2013,6,29,157,0.062624238,0.045469535046767755
771,2018,5,29,88,0.093783297,0.009502088949502536
2202,2014,4,29,72,0.002166667,0.045469535046767755
873,2019,4,29,5,0.0,0.009502088949502536
8306,2021,5,29,779,1.418625116,0.05077127977322454
5600,2020,9,29,170,0.164277777,0.04379674236818537
8341,2013,1,29,51,0.028999999,0.05567647995385754
8101,2019,1,29,342,0.080500007,0.05077127977322454
8100,2019,1,29,266,0.0,0.05077127977322454
5965,2011,11,29,65,0.0,0.04305371217555111
5566,2020,7,29,301,0.467722237,0.04379674236818537
5966,2011,11,29,160,0.273000002,0.04305371217555111
5599,2020,9,29,136,0.0,0.04379674236818537
2224,2014,5,29,170,0.218500018,0.045469535046767755
2171,2013,9,29,55,0.0,0.045469535046767755
797,2018,6,29,30,0.0,0.009502088949502536
4419,2013,10,29,15,0.0,0.04379674236818537
8191,2020,1,29,102,0.072500005,0.05077127977322454
5802,2021,8,29,150,0.158000007,0.04379674236818537
843,2018,7,29,3,0.0,0.009502088949502536
844,2018,7,29,31,0.0,0.009502088949502536
2117,2013,8,29,47,0.0,0.045469535046767755
5669,2020,12,29,1,0.0,0.04379674236818537
8167,2019,12,29,184,0.040277779,0.05077127977322454
798,2018,6,29,89,0.0,0.009502088949502536
2118,2013,8,29,123,0.0,0.045469535046767755
2059,2013,7,29,134,0.000669127,0.045469535046767755
5879,2021,10,29,9,0.0,0.04379674236818537
8262,2021,1,29,219,0.295166671,0.05077127977322454
5880,2021,10,29,19,0.0,0.04379674236818537
5830,2021,9,29,126,0.0,0.04379674236818537
6696,2015,11,29,62,0.004611111,0.04305371217555111
8069,2018,11,29,223,0.0,0.05077127977322454
5528,2020,3,29,164,0.178466186,0.04379674236818537
6131,2012,2,29,206,0.447711527,0.04305371217555111
686,2017,7,29,54,0.0,0.009502088949502536
6144,2012,6,29,187,0.021166667,0.04305371217555111
1898,2013,3,29,73,0.0,0.045469535046767755
5345,2019,4,29,21,0.0,0.04379674236818537
5344,2019,4,29,19,0.0,0.04379674236818537
8482,2017,3,29,237,0.0,0.05567647995385754
668,2017,6,29,59,0.093769491,0.009502088949502536
954,2019,6,29,31,0.0,0.009502088949502536
5318,2019,3,29,26,0.015500001,0.04379674236818537
639,2017,5,29,36,0.0,0.009502088949502536
2364,2015,7,29,37,0.048257072,0.045469535046767755
7948,2017,3,29,134,0.0,0.05077127977322454
7947,2017,3,29,126,0.0,0.05077127977322454
2337,2015,6,29,166,0.286000013,0.045469535046767755
8068,2018,11,29,196,0.0,0.05077127977322454
8481,2017,3,29,126,0.0,0.05567647995385754
6085,2012,1,29,161,0.125427321,0.04305371217555111
6022,2011,12,29,44,0.0,0.04305371217555111
727,2018,4,29,41,0.0,0.009502088949502536
726,2018,4,29,2,0.0,0.009502088949502536
2246,2014,6,29,181,0.18511112,0.045469535046767755
5495,2020,2,29,118,0.188637435,0.04379674236818537
6023,2011,12,29,112,0.0,0.04305371217555111
5395,2019,9,29,14,0.0,0.04379674236818537
5444,2019,10,29,124,0.0,0.04379674236818537
1959,2013,4,29,190,0.132349133,0.045469535046767755
1958,2013,4,29,103,0.0,0.045469535046767755
2298,2015,4,29,197,0.341475517,0.045469535046767755
923,2019,5,29,95,0.094163202,0.009502088949502536
5396,2019,9,29,22,0.0,0.04379674236818537
6084,2012,1,29,78,0.0,0.04305371217555111
5443,2019,10,29,43,0.0,0.04379674236818537
6712,2016,1,29,152,0.049166668,0.04305371217555111
8790,2017,3,29,252,0.0,0.06399710912875863
7149,2019,1,29,59,0.0,0.04305371217555111
1504,2011,8,29,134,0.012666668,0.045469535046767755
7104,2018,11,29,136,0.091075256,0.04305371217555111
9046,2017,3,29,246,0.0,0.0667333442628106
9045,2017,3,29,227,0.0,0.0667333442628106
2751,2018,4,29,120,0.0,0.045469535046767755
2752,2018,4,29,217,0.286480516,0.045469535046767755
7473,2020,12,29,18,0.0,0.04305371217555111
7474,2020,12,29,38,0.0,0.04305371217555111
4692,2016,3,29,268,0.015000001,0.04379674236818537
1350,2021,6,29,14,0.0,0.009502088949502536
1349,2021,6,29,6,0.0,0.009502088949502536
7285,2019,11,29,35,0.033055555,0.04305371217555111
1453,2011,7,29,71,0.004533045,0.045469535046767755
1287,2021,5,29,40,0.0,0.009502088949502536
4710,2016,4,29,114,0.032722224,0.04379674236818537
4711,2016,4,29,386,0.646333396,0.04379674236818537
6830,2017,3,29,90,0.0,0.04305371217555111
4475,2014,1,29,17,0.0,0.04379674236818537
1288,2021,5,29,114,0.0,0.009502088949502536
1201,2020,8,29,6,0.0,0.009502088949502536
