,Year,Month,Day,GHI,Energy,conversion_efficiency
7650,2015,9,29,14,0.0,0.021076165549330592
12152,2019,1,29,286,0.129000008,0.01986755472438175
12151,2019,1,29,339,0.044500001,0.01986755472438175
1947,2013,4,29,190,0.034442663,0.02538197271449368
6234,2020,3,29,164,0.161719054,0.026988235229409144
10817,2011,9,29,668,0.687000036,0.02148469161396403
10814,2011,5,29,559,1.146500111,0.02148469161396403
2677,2017,3,29,10,0.0,0.02538197271449368
7459,2014,1,29,174,0.0,0.021076165549330592
7815,2016,11,29,165,0.0025,0.021076165549330592
7458,2014,1,29,87,0.0,0.021076165549330592
10617,2019,1,29,492,0.190499991,0.02129186638497918
8232,2019,1,29,159,0.0,0.021076165549330592
11070,2019,10,29,619,1.299000025,0.02148469161396403
3663,2020,6,29,145,0.201000005,0.02538197271449368
1446,2011,8,29,53,0.0,0.02538197271449368
1946,2013,4,29,103,0.0,0.02538197271449368
11319,2015,12,29,167,0.317000031,0.021247993170063293
12315,2021,12,29,68,0.094999999,0.01986755472438175
12194,2020,1,29,235,0.101500005,0.01986755472438175
3192,2018,9,29,5,0.0,0.02538197271449368
9318,2017,1,29,48,0.0845,0.025337925396366326
11098,2020,1,29,416,0.0,0.02148469161396403
6524,2021,6,29,113,0.156499997,0.026988235229409144
11097,2020,1,29,353,0.0135,0.02148469161396403
2749,2017,5,29,59,0.0065,0.02538197271449368
2750,2017,5,29,180,0.0055,0.02538197271449368
4232,2011,9,29,80,0.0,0.026988235229409144
9345,2017,3,29,126,0.021500001,0.025337925396366326
9346,2017,3,29,134,0.204500005,0.025337925396366326
36,2021,5,29,2,0.0,0.0
6400,2020,12,29,1,0.0,0.026988235229409144
4384,2012,2,29,32,0.0,0.026988235229409144
4385,2012,2,29,111,0.0,0.026988235229409144
3131,2018,7,29,82,0.0,0.02538197271449368
2299,2014,6,29,181,0.0,0.02538197271449368
731,2018,4,29,2,0.0,0.006189134347155545
732,2018,4,29,41,0.0,0.006189134347155545
1248,2021,6,29,6,0.0,0.006189134347155545
1249,2021,6,29,14,0.0,0.006189134347155545
5236,2015,8,29,72,0.005571199,0.026988235229409144
2408,2015,5,29,126,0.17881602,0.02538197271449368
9174,2015,3,29,403,0.67050004,0.025337925396366326
12040,2015,12,29,30,0.032000002,0.01986755472438175
9804,2021,12,29,169,0.139500007,0.025337925396366326
3524,2019,9,29,5,0.0,0.02538197271449368
3765,2020,8,29,48,0.0,0.02538197271449368
3766,2020,8,29,117,0.0,0.02538197271449368
11829,2020,1,29,311,0.096250005,0.019930263951486813
11828,2020,1,29,355,0.036000002,0.019930263951486813
443,2013,4,29,32,0.0,0.006189134347155545
2085,2013,7,29,180,0.192606136,0.02538197271449368
1690,2012,6,29,111,0.167864412,0.02538197271449368
8445,2020,2,29,212,0.064000003,0.021076165549330592
4755,2013,3,29,165,0.0,0.026988235229409144
4756,2013,3,29,266,0.5178684,0.026988235229409144
10962,2017,12,29,49,0.0,0.02148469161396403
12672,2021,12,29,28,0.0,0.01465009186851987
12673,2021,12,29,8,0.011,0.01465009186851987
12947,2012,6,29,8,0.0,0.008161909200131663
10961,2017,12,29,83,0.0,0.02148469161396403
1089,2020,7,29,44,0.0,0.006189134347155545
2947,2018,3,29,37,0.0,0.02538197271449368
2946,2018,3,29,3,0.0,0.02538197271449368
7112,2012,12,29,57,0.0,0.021076165549330592
7111,2012,12,29,15,0.0,0.021076165549330592
995,2020,5,29,34,0.0,0.006189134347155545
996,2020,5,29,100,0.0,0.006189134347155545
2229,2014,4,29,72,0.0,0.02538197271449368
9667,2020,11,29,213,0.456500024,0.025337925396366326
1537,2012,3,29,41,0.0,0.02538197271449368
11783,2019,1,29,393,0.172500014,0.019930263951486813
11782,2019,1,29,383,0.085000008,0.019930263951486813
2847,2017,7,29,133,0.0,0.02538197271449368
3343,2019,5,29,124,0.008,0.02538197271449368
2848,2017,7,29,226,0.159000009,0.02538197271449368
12946,2012,6,29,18,0.0,0.008161909200131663
2084,2013,7,29,134,0.0,0.02538197271449368
5580,2017,9,29,147,0.294499993,0.026988235229409144
3000,2018,4,29,217,0.197372898,0.02538197271449368
2999,2018,4,29,120,0.0,0.02538197271449368
1388,2011,7,29,71,0.0,0.02538197271449368
8835,2011,12,29,186,0.277999997,0.025337925396366326
8536,2020,11,29,101,0.0005,0.021076165549330592
2558,2016,5,29,180,0.054000005,0.02538197271449368
5044,2014,3,29,94,0.030500002,0.026988235229409144
9596,2019,12,29,184,0.0,0.025337925396366326
9597,2019,12,29,214,0.047000002,0.025337925396366326
6728,2011,10,29,218,0.209500015,0.021076165549330592
7174,2013,1,29,67,0.0,0.021076165549330592
7173,2013,1,29,38,0.0,0.021076165549330592
11547,2021,1,29,454,0.57100004,0.021247993170063293
3876,2021,3,29,71,0.0,0.02538197271449368
639,2017,4,29,14,0.0,0.006189134347155545
5912,2019,1,29,11,0.0,0.026988235229409144
606,2013,7,29,55,0.0,0.006189134347155545
11850,2020,12,29,86,0.0,0.019930263951486813
6776,2011,11,29,65,0.0,0.021076165549330592
6777,2011,11,29,160,0.007,0.021076165549330592
9635,2020,1,29,102,0.161661193,0.025337925396366326
9636,2020,1,29,199,0.080830552,0.025337925396366326
8038,2018,1,29,81,0.0,0.021076165549330592
8039,2018,1,29,158,0.0,0.021076165549330592
12039,2015,12,29,57,0.083000004,0.01986755472438175
3523,2019,9,29,2,0.0,0.02538197271449368
11546,2021,1,29,480,0.516000032,0.021247993170063293
3875,2021,3,29,10,0.0,0.02538197271449368
6106,2019,9,29,22,0.042000003,0.026988235229409144
5,2018,6,29,1,0.0,0.0
4976,2014,1,29,17,0.0,0.026988235229409144
8499,2020,10,29,72,0.017000001,0.021076165549330592
8498,2020,10,29,93,0.013,0.021076165549330592
11712,2017,12,29,106,0.0,0.019930263951486813
11711,2017,12,29,19,0.0,0.019930263951486813
4921,2013,10,29,15,0.0,0.026988235229409144
4920,2013,10,29,15,0.0,0.026988235229409144
5890,2018,10,29,118,0.0,0.026988235229409144
9837,2013,1,29,51,0.0,0.01939967356210773
2144,2013,8,29,47,0.0,0.02538197271449368
2145,2013,8,29,123,0.0,0.02538197271449368
5633,2017,10,29,13,0.0,0.026988235229409144
6954,2012,2,29,206,0.081072107,0.021076165549330592
1039,2020,6,29,22,0.0,0.006189134347155545
6979,2012,6,29,36,0.001,0.021076165549330592
408,2012,7,29,17,0.0,0.006189134347155545
4862,2013,9,29,237,0.160500005,0.026988235229409144
5634,2017,10,29,27,0.0,0.026988235229409144
2917,2017,9,29,54,0.0,0.02538197271449368
6898,2012,1,29,78,0.0,0.021076165549330592
1040,2020,6,29,81,0.0,0.006189134347155545
3485,2019,8,29,129,0.0,0.02538197271449368
1646,2012,5,29,188,0.044500001,0.02538197271449368
8737,2021,11,29,48,0.0,0.021076165549330592
11675,2015,12,29,67,0.108500004,0.019930263951486813
6899,2012,1,29,161,0.002072358,0.021076165549330592
9809,2011,5,29,63,0.0,0.01939967356210773
9808,2011,5,29,55,0.0,0.01939967356210773
8736,2021,11,29,29,0.0,0.021076165549330592
4861,2013,9,29,141,0.0,0.026988235229409144
6980,2012,6,29,187,0.0,0.021076165549330592
2478,2015,7,29,133,0.112408638,0.02538197271449368
762,2018,5,29,88,0.134226769,0.006189134347155545
12690,2012,6,29,116,0.107000008,0.011675860051742764
7052,2012,11,29,129,0.121238187,0.021076165549330592
7051,2012,11,29,54,0.0,0.021076165549330592
6069,2019,8,29,153,0.31400001,0.026988235229409144
4965,2013,11,29,12,0.0,0.026988235229409144
9697,2020,12,29,71,0.0,0.025337925396366326
9698,2020,12,29,118,0.207000017,0.025337925396366326
6836,2011,12,29,44,0.0,0.021076165549330592
11759,2018,11,29,156,0.333000004,0.019930263951486813
6837,2011,12,29,112,0.0,0.021076165549330592
3818,2020,9,29,54,0.0,0.02538197271449368
3817,2020,9,29,5,0.0,0.02538197271449368
10756,2021,1,29,457,0.50849998,0.02129186638497918
8789,2011,5,29,68,0.0,0.025337925396366326
8788,2011,5,29,49,0.0,0.025337925396366326
10755,2021,1,29,440,0.320000023,0.02129186638497918
10530,2017,12,29,52,0.0,0.02129186638497918
7003,2012,10,29,211,0.122452356,0.021076165549330592
10531,2017,12,29,56,0.0,0.02129186638497918
2198,2013,9,29,55,0.0,0.02538197271449368
2893,2017,8,29,130,0.026801428,0.02538197271449368
4822,2013,8,29,211,0.293500006,0.026988235229409144
8784,2021,12,29,91,0.16233708,0.021076165549330592
355,2012,6,29,22,0.0,0.006189134347155545
356,2012,6,29,57,0.0,0.006189134347155545
10917,2015,12,29,168,0.010000001,0.02148469161396403
10918,2015,12,29,220,0.140000015,0.02148469161396403
6105,2019,9,29,14,0.0,0.026988235229409144
9746,2021,1,29,305,0.067500003,0.025337925396366326
5579,2017,9,29,138,0.0,0.026988235229409144
4661,2013,1,29,2,0.0,0.026988235229409144
2265,2014,5,29,170,0.070500001,0.02538197271449368
3977,2021,5,29,307,0.354000032,0.02538197271449368
93,2011,5,29,14,0.0,0.006189134347155545
3555,2019,10,29,3,0.0,0.02538197271449368
293,2012,5,29,34,0.0,0.006189134347155545
5540,2017,8,29,221,0.229500011,0.026988235229409144
3976,2021,5,29,207,0.085500002,0.02538197271449368
4548,2012,9,29,216,0.411423922,0.026988235229409144
4606,2012,10,29,45,0.0,0.026988235229409144
4607,2012,10,29,124,0.0,0.026988235229409144
8880,2012,6,29,103,0.125,0.025337925396366326
5806,2018,8,29,178,0.131000012,0.026988235229409144
10587,2018,11,29,317,0.2095,0.02129186638497918
11017,2018,11,29,349,0.431000024,0.02148469161396403
4547,2012,9,29,126,0.0,0.026988235229409144
3301,2019,4,29,7,0.0,0.02538197271449368
12916,2019,3,29,6,0.005,0.016442459682950536
8371,2019,11,29,35,0.0,0.021076165549330592
7336,2013,11,29,60,0.0,0.021076165549330592
12917,2019,3,29,1,0.0,0.016442459682950536
7967,2017,11,29,69,0.0,0.021076165549330592
3044,2018,5,29,253,0.524033904,0.02538197271449368
3043,2018,5,29,166,0.027542375,0.02538197271449368
5754,2018,3,29,202,0.153796613,0.026988235229409144
944,2019,7,29,47,0.0,0.006189134347155545
11468,2020,1,29,417,0.0085,0.021247993170063293
11469,2020,1,29,380,0.0255,0.021247993170063293
5753,2018,3,29,108,0.0,0.026988235229409144
9481,2018,12,29,62,0.0,0.025337925396366326
3302,2019,4,29,10,0.0,0.02538197271449368
3558,2020,3,29,74,0.161719054,0.02538197271449368
11016,2018,11,29,327,0.208000004,0.02148469161396403
6040,2019,4,29,19,0.0,0.026988235229409144
3932,2021,4,29,179,0.0075,0.02538197271449368
3931,2021,4,29,48,0.0,0.02538197271449368
2041,2013,6,29,157,0.0,0.02538197271449368
7288,2013,10,29,72,0.011,0.021076165549330592
294,2012,5,29,103,0.0,0.006189134347155545
2042,2013,6,29,80,0.17356649,0.02538197271449368
92,2011,5,29,16,0.0,0.006189134347155545
11427,2019,1,29,452,0.114000008,0.021247993170063293
7968,2017,11,29,180,0.068499997,0.021076165549330592
5807,2018,8,29,284,0.620500028,0.026988235229409144
943,2019,7,29,3,0.0,0.006189134347155545
5664,2017,11,29,15,0.0,0.026988235229409144
1123,2020,8,29,6,0.0,0.006189134347155545
5683,2018,1,29,16,0.0,0.026988235229409144
4651,2012,11,29,13,0.0,0.026988235229409144
6201,2020,2,29,118,0.161691159,0.026988235229409144
14,2020,5,29,2,0.0,0.0
9459,2018,11,29,223,0.0165,0.025337925396366326
10484,2015,12,29,122,0.0,0.02129186638497918
10485,2015,12,29,171,0.032499999,0.02129186638497918
10059,2017,12,29,84,0.0,0.01939967356210773
11907,2021,1,29,392,0.681000054,0.019930263951486813
10675,2020,1,29,344,0.0,0.02129186638497918
5128,2014,9,29,220,0.418000042,0.026988235229409144
1735,2012,7,29,45,0.0,0.02538197271449368
11906,2021,1,29,458,0.655500054,0.019930263951486813
1736,2012,7,29,11,0.0,0.02538197271449368
10586,2018,11,29,277,0.134499997,0.02129186638497918
5092,2014,8,29,217,0.367500007,0.026988235229409144
9989,2015,12,29,127,0.0,0.01939967356210773
9988,2015,12,29,87,0.0,0.01939967356210773
12624,2021,1,29,53,0.098000005,0.01465009186851987
6682,2021,11,29,10,0.0,0.026988235229409144
9511,2019,1,29,266,0.0,0.025337925396366326
9512,2019,1,29,342,0.0,0.025337925396366326
10060,2017,12,29,15,0.0,0.01939967356210773
9560,2019,10,29,388,0.097500004,0.025337925396366326
1148,2021,4,29,1,0.0,0.006189134347155545
2442,2015,6,29,166,0.142076969,0.02538197271449368
6706,2011,5,29,28,0.015761662,0.021076165549330592
2798,2017,6,29,92,0.108500004,0.02538197271449368
9561,2019,10,29,460,0.297500014,0.025337925396366326
6159,2019,10,29,124,0.0,0.026988235229409144
6158,2019,10,29,43,0.0,0.026988235229409144
1149,2021,4,29,13,0.0,0.006189134347155545
789,2018,6,29,30,0.0,0.006189134347155545
790,2018,6,29,89,0.000105512,0.006189134347155545
7337,2013,11,29,137,0.150500014,0.021076165549330592
8396,2019,12,29,97,0.161631331,0.021076165549330592
7816,2016,11,30,23,0.0,0.021076165549330592
8121,2018,5,30,463,0.809271216,0.021076165549330592
7970,2017,11,30,170,0.044000003,0.021076165549330592
1737,2012,7,30,58,0.0,0.02538197271449368
8785,2021,12,30,88,0.162338048,0.021076165549330592
6292,2020,8,30,227,0.058000002,0.026988235229409144
10533,2017,12,30,452,0.038500004,0.02129186638497918
5527,2017,7,30,319,0.662999988,0.026988235229409144
1798,2012,8,30,47,0.0,0.02538197271449368
1799,2012,8,30,125,0.0,0.02538197271449368
12579,2020,12,30,8,0.0,0.01465009186851987
10421,2014,1,30,263,0.418500036,0.02129186638497918
10532,2017,12,30,118,0.018000001,0.02129186638497918
12710,2013,5,30,141,0.088179812,0.011675860051742764
10486,2015,12,30,209,0.233000025,0.02129186638497918
2479,2015,7,30,131,0.001954633,0.02538197271449368
10919,2015,12,30,172,0.0255,0.02148469161396403
60,2021,6,30,1,0.0,0.0
7763,2016,6,30,169,0.0,0.021076165549330592
11048,2019,1,30,528,0.2315,0.02148469161396403
8180,2018,11,30,114,0.080625445,0.021076165549330592
10307,2021,1,30,117,0.02700253,0.01939967356210773
157,2011,6,30,88,0.0,0.006189134347155545
3978,2021,5,30,198,0.116000004,0.02538197271449368
2443,2015,6,30,94,0.166280836,0.02538197271449368
3979,2021,5,30,294,0.504000068,0.02538197271449368
5684,2018,1,30,9,0.0,0.026988235229409144
12557,2020,1,30,80,0.0,0.01465009186851987
2480,2015,7,30,221,0.120062836,0.02538197271449368
156,2011,6,30,28,0.0,0.006189134347155545
1647,2012,5,30,189,0.08950001,0.02538197271449368
1648,2012,5,30,284,0.491000026,0.02538197271449368
6070,2019,8,30,137,0.237000018,0.026988235229409144
8738,2021,11,30,99,0.158000007,0.021076165549330592
9100,2014,6,30,694,1.005000114,0.025337925396366326
4130,2021,9,30,38,0.0,0.02538197271449368
12726,2014,6,30,62,0.0,0.011675860051742764
8133,2018,9,30,64,0.080500007,0.021076165549330592
7969,2017,11,30,62,0.0,0.021076165549330592
2605,2016,6,30,82,0.063500002,0.02538197271449368
7787,2016,10,30,275,0.496000022,0.021076165549330592
7786,2016,10,30,192,0.10800001,0.021076165549330592
8141,2018,10,30,176,0.21100001,0.021076165549330592
11049,2019,1,30,556,0.263999999,0.02148469161396403
12410,2015,12,30,38,0.0,0.01465009186851987
10920,2015,12,30,207,0.048,0.02148469161396403
8929,2013,1,30,16,0.0,0.025337925396366326
6161,2019,10,30,38,0.0,0.026988235229409144
12725,2014,6,30,54,0.0,0.011675860051742764
840,2019,4,30,5,0.0,0.006189134347155545
8233,2019,1,30,88,0.0,0.021076165549330592
10308,2021,1,30,166,0.05400515,0.01939967356210773
4129,2021,9,30,1,0.0,0.02538197271449368
8910,2012,12,30,114,0.166000009,0.025337925396366326
5416,2016,9,30,213,0.082500003,0.026988235229409144
8930,2013,1,30,60,0.0,0.025337925396366326
3344,2019,5,30,180,0.171000004,0.02538197271449368
2409,2015,5,30,28,0.034672908,0.02538197271449368
8863,2012,1,30,108,0.104959369,0.025337925396366326
791,2018,6,30,31,0.0,0.006189134347155545
8040,2018,1,30,45,0.0,0.021076165549330592
822,2018,7,30,44,0.0,0.006189134347155545
4068,2021,7,30,96,0.088,0.02538197271449368
821,2018,7,30,4,0.0,0.006189134347155545
3383,2019,6,30,254,0.559000015,0.02538197271449368
5488,2017,3,30,69,0.0,0.026988235229409144
3382,2019,6,30,168,0.090500005,0.02538197271449368
3251,2019,3,30,4,0.0,0.02538197271449368
8041,2018,1,30,91,0.0,0.021076165549330592
6054,2019,7,30,317,0.620500028,0.026988235229409144
12519,2019,1,30,194,0.098500006,0.01465009186851987
792,2018,6,30,91,0.0,0.006189134347155545
607,2013,7,30,12,0.0,0.006189134347155545
3767,2020,8,30,52,0.0,0.02538197271449368
3252,2019,3,30,30,0.0,0.02538197271449368
8980,2013,10,30,130,0.080000006,0.025337925396366326
3710,2020,7,30,150,0.23650001,0.02538197271449368
3709,2020,7,30,66,0.0,0.02538197271449368
6236,2020,3,30,286,0.307500005,0.026988235229409144
37,2021,5,30,2,0.0,0.0
5581,2017,9,30,83,0.0,0.026988235229409144
10376,2013,1,30,114,0.009000001,0.02129186638497918
1389,2011,7,30,119,0.0,0.02538197271449368
1390,2011,7,30,205,0.205504149,0.02538197271449368
8836,2011,12,30,3,0.0,0.025337925396366326
5582,2017,9,30,176,0.375,0.026988235229409144
6041,2019,4,30,10,0.0,0.026988235229409144
6235,2020,3,30,182,0.0,0.026988235229409144
734,2018,4,30,39,0.0,0.006189134347155545
640,2017,4,30,4,0.0,0.006189134347155545
4027,2021,6,30,88,0.0085,0.02538197271449368
11099,2020,1,30,264,0.041000001,0.02148469161396403
3878,2021,3,30,51,0.0,0.02538197271449368
3877,2021,3,30,9,0.0,0.02538197271449368
11100,2020,1,30,221,0.156000003,0.02148469161396403
5541,2017,8,30,218,0.258000016,0.026988235229409144
10375,2013,1,30,95,0.0,0.02129186638497918
1691,2012,6,30,113,0.0,0.02538197271449368
6108,2019,9,30,106,0.0,0.026988235229409144
12681,2011,8,30,54,0.031000001,0.011675860051742764
1310,2011,5,30,169,0.144190639,0.02538197271449368
10487,2015,12,30,186,0.034000002,0.02129186638497918
3345,2019,5,30,270,0.485000014,0.02538197271449368
94,2011,5,30,28,0.0,0.006189134347155545
95,2011,5,30,90,0.0,0.006189134347155545
3820,2020,9,30,10,0.0,0.02538197271449368
1351,2011,6,30,166,0.035387579,0.02538197271449368
8693,2021,10,30,203,0.076499999,0.021076165549330592
5665,2017,11,30,14,0.0,0.026988235229409144
10354,2021,12,30,154,0.0,0.01939967356210773
7923,2017,10,30,49,0.017500002,0.021076165549330592
10353,2021,12,30,140,0.0,0.01939967356210773
12693,2013,1,30,36,0.025,0.011675860051742764
3819,2020,9,30,1,0.0,0.02538197271449368
6160,2019,10,30,12,0.0,0.026988235229409144
2410,2015,5,30,85,0.073775701,0.02538197271449368
12811,2020,1,30,13,0.0,0.011675860051742764
12784,2019,1,30,32,0.002,0.011675860051742764
3303,2019,4,30,7,0.0,0.02538197271449368
3934,2021,4,30,86,0.005,0.02538197271449368
6262,2020,4,30,322,0.63349998,0.026988235229409144
6107,2019,9,30,112,0.0,0.026988235229409144
667,2017,5,30,103,0.160720587,0.006189134347155545
3768,2020,8,30,133,0.0,0.02538197271449368
10964,2017,12,30,462,0.319500029,0.02148469161396403
12520,2019,1,30,104,0.044500001,0.01465009186851987
10963,2017,12,30,465,0.042750001,0.02148469161396403
4107,2021,8,30,117,0.040555067,0.02538197271449368
12674,2021,12,30,53,0.0,0.01465009186851987
12675,2021,12,30,9,0.0,0.01465009186851987
11121,2020,12,30,242,0.0,0.02148469161396403
11122,2020,12,30,391,0.0,0.02148469161396403
1448,2011,8,30,15,0.0,0.02538197271449368
1449,2011,8,30,33,0.0,0.02538197271449368
12452,2017,12,30,25,0.0,0.01465009186851987
12451,2017,12,30,89,0.007,0.01465009186851987
3933,2021,4,30,66,0.0,0.02538197271449368
3304,2019,4,30,9,0.0,0.02538197271449368
12558,2020,1,30,47,0.0,0.01465009186851987
5277,2015,9,30,240,0.098499998,0.026988235229409144
12383,2014,6,30,23,0.0,0.01465009186851987
4652,2012,11,30,23,0.0,0.026988235229409144
5093,2014,8,30,314,0.182000011,0.026988235229409144
2799,2017,6,30,57,0.0,0.02538197271449368
9990,2015,12,30,316,0.020000001,0.01939967356210773
9991,2015,12,30,368,0.112500012,0.01939967356210773
5808,2018,8,30,217,0.330500007,0.026988235229409144
12924,2019,6,30,31,0.0,0.016442459682950536
3002,2018,4,30,201,0.158000007,0.02538197271449368
2043,2013,6,30,160,0.063410535,0.02538197271449368
4609,2012,10,30,121,0.0,0.026988235229409144
4608,2012,10,30,43,0.0,0.026988235229409144
946,2019,7,30,52,0.0,0.006189134347155545
945,2019,7,30,5,0.0,0.006189134347155545
11471,2020,1,30,373,0.066,0.021247993170063293
11470,2020,1,30,397,0.044500001,0.021247993170063293
296,2012,5,30,101,0.0,0.006189134347155545
1124,2020,8,30,5,0.0,0.006189134347155545
11957,2021,12,30,98,0.0,0.019930263951486813
3001,2018,4,30,111,0.0,0.02538197271449368
11908,2021,1,30,167,0.081007823,0.019930263951486813
9598,2019,12,30,32,0.0,0.025337925396366326
5045,2014,3,30,164,0.0,0.026988235229409144
7175,2013,1,30,21,0.0,0.021076165549330592
7176,2013,1,30,5,0.0,0.021076165549330592
3526,2019,9,30,47,0.0,0.02538197271449368
8537,2020,11,30,98,0.13496393,0.021076165549330592
5067,2014,4,30,305,0.411500037,0.026988235229409144
11909,2021,1,30,134,0.081007831,0.019930263951486813
5068,2014,4,30,406,0.642500043,0.026988235229409144
5077,2014,6,30,188,0.008,0.026988235229409144
8538,2020,11,30,176,0.067500003,0.021076165549330592
4662,2013,1,30,5,0.0,0.026988235229409144
9574,2019,11,30,78,0.034500003,0.025337925396366326
9573,2019,11,30,62,0.0,0.025337925396366326
11493,2020,12,30,397,0.0,0.021247993170063293
11492,2020,12,30,378,0.0,0.021247993170063293
5076,2014,6,30,33,0.0,0.026988235229409144
9599,2019,12,30,26,0.0004375,0.025337925396366326
11958,2021,12,30,80,0.0,0.019930263951486813
295,2012,5,30,33,0.0,0.006189134347155545
4550,2012,9,30,228,0.190251827,0.026988235229409144
4549,2012,9,30,134,0.0,0.026988235229409144
10677,2020,1,30,154,0.035000004,0.02129186638497918
12021,2014,6,30,124,0.0,0.01986755472438175
2266,2014,5,30,165,0.12650001,0.02538197271449368
1151,2021,4,30,16,0.0,0.006189134347155545
7338,2013,11,30,87,0.0,0.021076165549330592
3046,2018,5,30,191,0.246627137,0.02538197271449368
9461,2018,11,30,289,0.308000028,0.025337925396366326
10676,2020,1,30,146,0.051000003,0.02129186638497918
6633,2021,10,30,116,0.0,0.026988235229409144
12041,2015,12,30,225,0.166500002,0.01986755472438175
12042,2015,12,30,153,0.034500003,0.01986755472438175
6632,2021,10,30,40,0.0,0.026988235229409144
5173,2015,3,30,173,0.017950248,0.026988235229409144
7339,2013,11,30,160,0.034000002,0.021076165549330592
9460,2018,11,30,232,0.065500006,0.025337925396366326
3556,2019,10,30,1,0.0,0.02538197271449368
3045,2018,5,30,153,0.0,0.02538197271449368
11429,2019,1,30,544,0.302000016,0.021247993170063293
7289,2013,10,30,53,0.0,0.021076165549330592
7290,2013,10,30,78,0.0,0.021076165549330592
3559,2020,3,30,86,0.161720023,0.02538197271449368
11970,2013,1,30,356,0.039000001,0.01986755472438175
11971,2013,1,30,57,0.081,0.01986755472438175
8372,2019,11,30,82,0.134669438,0.021076165549330592
10010,2016,4,30,266,0.49150002,0.01939967356210773
11428,2019,1,30,568,0.287500024,0.021247993170063293
9514,2019,1,30,354,0.0,0.025337925396366326
11986,2013,10,30,41,0.000833333,0.01986755472438175
11987,2013,10,30,9,0.0065,0.01986755472438175
5129,2014,9,30,205,0.058500007,0.026988235229409144
10061,2017,12,30,174,0.00025,0.01939967356210773
9482,2018,12,30,186,0.069499999,0.025337925396366326
10062,2017,12,30,96,0.011000001,0.01939967356210773
5755,2018,3,30,130,0.0,0.026988235229409144
9513,2019,1,30,270,0.0,0.025337925396366326
6729,2011,10,30,66,0.0,0.021076165549330592
973,2019,8,30,2,0.0,0.006189134347155545
5913,2019,1,30,18,0.0,0.026988235229409144
4923,2013,10,30,12,0.0,0.026988235229409144
9748,2021,1,30,92,0.135012984,0.025337925396366326
9747,2021,1,30,67,0.02700253,0.025337925396366326
12974,2019,6,30,7,0.0,0.008161909200131663
12973,2019,6,30,21,0.0,0.008161909200131663
11616,2013,1,30,423,0.089000002,0.019930263951486813
4823,2013,8,30,216,0.343500018,0.026988235229409144
8500,2020,10,30,156,0.167000011,0.021076165549330592
358,2012,6,30,34,0.0,0.006189134347155545
11615,2013,1,30,155,0.044000003,0.019930263951486813
2894,2017,8,30,127,0.067003973,0.02538197271449368
2199,2013,9,30,30,0.0,0.02538197271449368
7004,2012,10,30,208,0.001048195,0.021076165549330592
12969,2019,4,30,1,5.56e-05,0.008161909200131663
6839,2011,12,30,11,0.0,0.021076165549330592
6838,2011,12,30,5,0.0,0.021076165549330592
357,2012,6,30,17,0.0,0.006189134347155545
4807,2013,7,30,17,0.008093604,0.026988235229409144
11714,2017,12,30,145,0.305500031,0.019930263951486813
4922,2013,10,30,7,0.0,0.026988235229409144
9806,2021,12,30,129,0.162338093,0.025337925396366326
6900,2012,1,30,20,0.0,0.021076165549330592
6901,2012,1,30,91,0.0,0.021076165549330592
3486,2019,8,30,27,0.0,0.02538197271449368
11676,2015,12,30,159,0.103000008,0.019930263951486813
11677,2015,12,30,69,0.090500005,0.019930263951486813
5843,2018,9,30,84,0.0,0.026988235229409144
11713,2017,12,30,366,0.387000024,0.019930263951486813
2918,2017,9,30,34,0.0,0.02538197271449368
409,2012,7,30,29,0.0,0.006189134347155545
2147,2013,8,30,124,0.0,0.02538197271449368
2146,2013,8,30,47,0.0,0.02538197271449368
9838,2013,1,30,62,0.033,0.01939967356210773
9839,2013,1,30,82,0.0,0.01939967356210773
5891,2018,10,30,23,0.0,0.026988235229409144
5892,2018,10,30,88,0.0,0.026988235229409144
4863,2013,9,30,85,0.0,0.026988235229409144
10757,2021,1,30,197,0.076502532,0.02129186638497918
10758,2021,1,30,204,0.089502528,0.02129186638497918
11597,2021,12,30,144,0.0,0.021247993170063293
2087,2013,7,30,14,0.0,0.02538197271449368
2086,2013,7,30,19,0.0,0.02538197271449368
444,2013,4,30,20,0.0,0.006189134347155545
697,2017,7,30,52,0.0,0.006189134347155545
11830,2020,1,30,257,0.00275,0.019930263951486813
11831,2020,1,30,267,0.024000002,0.019930263951486813
11549,2021,1,30,197,0.081007816,0.021247993170063293
7114,2012,12,30,116,0.0,0.021076165549330592
11548,2021,1,30,205,0.071005166,0.021247993170063293
10702,2020,12,30,112,0.0,0.02129186638497918
10701,2020,12,30,113,0.0,0.02129186638497918
11851,2020,12,30,361,0.0,0.019930263951486813
11852,2020,12,30,259,0.0,0.019930263951486813
3525,2019,9,30,4,0.0,0.02538197271449368
2230,2014,4,30,206,0.0,0.02538197271449368
5842,2018,9,30,120,0.0,0.026988235229409144
6778,2011,11,30,99,0.0,0.021076165549330592
7113,2012,12,30,21,0.0,0.021076165549330592
6779,2011,11,30,176,0.118500009,0.021076165549330592
4757,2013,3,30,24,0.0,0.026988235229409144
11596,2021,12,30,117,0.0,0.021247993170063293
4966,2013,11,30,25,0.0,0.026988235229409144
7053,2012,11,30,83,0.0,0.021076165549330592
7054,2012,11,30,154,0.060503505,0.021076165549330592
4977,2014,1,30,4,0.0,0.026988235229409144
2850,2017,7,30,222,0.131999999,0.02538197271449368
2849,2017,7,30,130,0.0,0.02538197271449368
